Time (ns),ORF2,ORF2,ORF2_nomn,ORF2_nomn
310.2,1.65292,1.65354,1.63797,1.64571
310.3,1.64386,1.65608,1.63937,1.64612
310.4,1.64446,1.66111,1.64249,1.65489
310.5,1.63995,1.65022,1.64679,1.65329
310.6,1.64466,1.65507,1.64257,1.65057
310.7,1.64814,1.66109,1.64358,1.64897
310.8,1.64326,1.65445,1.64839,1.64363
310.9,1.64394,1.66241,1.6451,1.65206
311,1.6471,1.65119,1.64439,1.64898
311.1,1.64718,1.65453,1.64788,1.65403
311.2,1.64108,1.65264,1.64787,1.64745
311.3,1.64136,1.65899,1.65316,1.64317
311.4,1.64793,1.65172,1.64415,1.64765
311.5,1.65083,1.65425,1.64355,1.64752
311.6,1.65278,1.65173,1.64042,1.65695
311.7,1.64568,1.65425,1.65165,1.65184
311.8,1.65124,1.64963,1.64523,1.64942
311.9,1.64115,1.65502,1.64736,1.65001
312,1.6524,1.64661,1.63981,1.64852
312.1,1.64846,1.65831,1.63932,1.65471
312.2,1.64725,1.65339,1.6423,1.64564
312.3,1.64897,1.65,1.65296,1.64088
312.4,1.64681,1.65603,1.64494,1.64354
312.5,1.64567,1.65191,1.65348,1.64913
312.6,1.64075,1.65631,1.64616,1.6564
312.7,1.64704,1.66054,1.64352,1.64661
312.8,1.64869,1.65207,1.64543,1.64603
312.9,1.64497,1.64769,1.65959,1.643
313,1.64846,1.64802,1.64683,1.64192
313.1,1.6511,1.64675,1.64577,1.64581
313.2,1.64709,1.64744,1.64605,1.64183
313.3,1.65212,1.65677,1.64408,1.64466
313.4,1.65292,1.65026,1.64346,1.65218
313.5,1.64789,1.64999,1.64326,1.6523
313.6,1.64772,1.65454,1.63976,1.65355
313.7,1.65255,1.65144,1.64524,1.65648
313.8,1.64487,1.64871,1.64565,1.65026
313.9,1.65197,1.64673,1.64204,1.64928
314,1.64964,1.65303,1.64047,1.65291
314.1,1.64875,1.64871,1.63868,1.64952
314.2,1.64637,1.63912,1.64231,1.64801
314.3,1.64324,1.64589,1.64751,1.65201
314.4,1.64379,1.6499,1.6444,1.64551
314.5,1.65046,1.65025,1.64084,1.64891
314.6,1.64879,1.65136,1.64775,1.65026
314.7,1.64311,1.64831,1.64557,1.6487
314.8,1.64714,1.64602,1.63949,1.65405
314.9,1.63764,1.64678,1.64621,1.65547
315,1.64914,1.64483,1.64375,1.65339
315.1,1.64899,1.65519,1.64666,1.64679
315.2,1.64371,1.65119,1.64723,1.65155
315.3,1.64595,1.64509,1.64716,1.64536
315.4,1.65084,1.6463,1.65578,1.65788
315.5,1.65292,1.64659,1.6438,1.65441
315.6,1.64444,1.65004,1.64668,1.6577
315.7,1.64682,1.65391,1.64155,1.65045
315.8,1.64303,1.6536,1.63981,1.65891
315.9,1.6465,1.64354,1.64965,1.65264
316,1.65159,1.64784,1.64891,1.65275
316.1,1.65288,1.65222,1.64274,1.64832
316.2,1.64789,1.64876,1.65364,1.65063
316.3,1.65226,1.64241,1.645,1.65123
316.4,1.64306,1.64707,1.64265,1.65071
316.5,1.64355,1.65484,1.6495,1.65065
316.6,1.63944,1.65359,1.64757,1.65592
316.7,1.64364,1.64452,1.64867,1.6558
316.8,1.64229,1.65461,1.64659,1.65601
316.9,1.64966,1.65196,1.65102,1.64541
317,1.64528,1.64821,1.65062,1.65652
317.1,1.64046,1.65149,1.64722,1.65079
317.2,1.64532,1.64874,1.65282,1.65173
317.3,1.64079,1.64838,1.65174,1.65166
317.4,1.64706,1.64884,1.64259,1.65341
317.5,1.64074,1.64866,1.64414,1.64886
317.6,1.65123,1.65016,1.64465,1.65165
317.7,1.64773,1.65048,1.64357,1.64917
317.8,1.65005,1.65281,1.64072,1.64574
317.9,1.64864,1.64577,1.64529,1.65541
318,1.64471,1.6496,1.64278,1.65638
318.1,1.64676,1.65378,1.65109,1.65427
318.2,1.64776,1.64878,1.64667,1.65158
318.3,1.64084,1.64847,1.6485,1.6444
318.4,1.64068,1.65758,1.64352,1.64354
318.5,1.63817,1.65188,1.64406,1.65454
318.6,1.6437,1.64968,1.6453,1.64459
318.7,1.64433,1.65304,1.63972,1.64743
318.8,1.65304,1.65892,1.64302,1.64883
318.9,1.64399,1.65225,1.64727,1.64746
319,1.64058,1.65829,1.64749,1.64827
319.1,1.648,1.6562,1.64363,1.6567
319.2,1.64826,1.64119,1.64602,1.65106
319.3,1.65165,1.6463,1.64978,1.65053
319.4,1.65789,1.64979,1.64908,1.64976
319.5,1.64467,1.64958,1.64279,1.6392
319.6,1.6479,1.65033,1.64831,1.65044
319.7,1.64585,1.65702,1.64295,1.64958
319.8,1.64492,1.65279,1.64551,1.63962
319.9,1.64289,1.64832,1.64543,1.64632
320,1.6517,1.64996,1.65331,1.65403
320.1,1.64745,1.65683,1.65001,1.6459
320.2,1.65063,1.64517,1.64406,1.64631
320.3,1.646,1.65038,1.64417,1.64951
320.4,1.64667,1.64179,1.63646,1.65294
320.5,1.65041,1.64516,1.64097,1.65246
320.6,1.65202,1.64856,1.63758,1.65293
320.7,1.64411,1.64865,1.64383,1.64998
320.8,1.64108,1.65322,1.64747,1.64273
320.9,1.63868,1.64933,1.64186,1.64702
321,1.64596,1.6561,1.64212,1.64938
321.1,1.64396,1.65674,1.63463,1.6449
321.2,1.64867,1.65001,1.64476,1.64564
321.3,1.64733,1.65484,1.63928,1.64842
321.4,1.64314,1.64773,1.63799,1.64886
321.5,1.64627,1.64209,1.63858,1.64187
321.6,1.64771,1.65249,1.64088,1.64438
321.7,1.64397,1.65525,1.64007,1.64499
321.8,1.63822,1.65037,1.63603,1.63965
321.9,1.64373,1.65013,1.63914,1.6394
322,1.64417,1.65523,1.64377,1.63941
322.1,1.64224,1.64743,1.64372,1.64556
322.2,1.64521,1.64106,1.6403,1.64451
322.3,1.64906,1.64642,1.64579,1.64499
322.4,1.649,1.64937,1.64033,1.64089
322.5,1.63873,1.64716,1.6433,1.64694
322.6,1.64461,1.64757,1.64278,1.64152
322.7,1.64484,1.64736,1.64935,1.6471
322.8,1.642,1.65171,1.64074,1.64498
322.9,1.64089,1.64989,1.64486,1.64348
323,1.64775,1.6463,1.63405,1.64741
323.1,1.64815,1.64951,1.63713,1.64311
323.2,1.64394,1.65217,1.64909,1.64001
323.3,1.64763,1.64625,1.63947,1.64384
323.4,1.649,1.65368,1.63387,1.64249
323.5,1.65253,1.64894,1.63901,1.64048
323.6,1.65024,1.64569,1.6387,1.64984
323.7,1.64965,1.65053,1.64347,1.64002
323.8,1.64268,1.64423,1.63926,1.64457
323.9,1.65029,1.64619,1.63487,1.64737
324,1.6528,1.64726,1.64539,1.64185
324.1,1.64672,1.65228,1.64161,1.64505
324.2,1.64651,1.6503,1.6384,1.64424
324.3,1.63727,1.64913,1.64112,1.64097
324.4,1.64818,1.65096,1.63405,1.64751
324.5,1.64926,1.64713,1.63647,1.64498
324.6,1.64818,1.6469,1.63272,1.64781
324.7,1.64204,1.64483,1.63331,1.65206
324.8,1.64911,1.65151,1.64469,1.65024
324.9,1.64576,1.64618,1.63788,1.64318
325,1.64615,1.65148,1.63877,1.65331
325.1,1.64743,1.65006,1.64026,1.65247
325.2,1.64432,1.65569,1.63783,1.64486
325.3,1.64279,1.64964,1.64135,1.64363
325.4,1.64972,1.64792,1.64024,1.65104
325.5,1.6517,1.64414,1.63871,1.64424
325.6,1.65098,1.64978,1.63859,1.64197
325.7,1.64798,1.64816,1.63946,1.64088
325.8,1.64487,1.64072,1.63885,1.64545
325.9,1.64797,1.64996,1.6451,1.6423
326,1.64119,1.6486,1.64334,1.64823
326.1,1.64658,1.65083,1.63994,1.64897
326.2,1.6502,1.63982,1.64287,1.64693
326.3,1.64526,1.65762,1.64388,1.64906
326.4,1.64039,1.6492,1.64523,1.64751
326.5,1.63844,1.65106,1.63319,1.64386
326.6,1.64292,1.65228,1.63444,1.64475
326.7,1.64604,1.64929,1.63751,1.64513
326.8,1.63825,1.6554,1.63625,1.6395
326.9,1.64014,1.65436,1.63526,1.63668
327,1.63879,1.64747,1.63709,1.64186
327.1,1.64896,1.64849,1.63851,1.63953
327.2,1.63856,1.64506,1.64104,1.64202
327.3,1.6465,1.64708,1.64296,1.64396
327.4,1.64377,1.64382,1.64622,1.64315
327.5,1.65116,1.64857,1.6377,1.64801
327.6,1.64876,1.63861,1.64051,1.64287
327.7,1.64484,1.64596,1.64331,1.64367
327.8,1.6466,1.64561,1.63789,1.64457
327.9,1.6506,1.6471,1.64262,1.64465
328,1.64911,1.64432,1.64342,1.6455
328.1,1.63979,1.65189,1.63961,1.64447
328.2,1.63801,1.64834,1.63996,1.64051
328.3,1.64953,1.64823,1.63483,1.64066
328.4,1.64419,1.64915,1.63495,1.64261
328.5,1.64231,1.64994,1.64086,1.64119
328.6,1.64588,1.64846,1.64475,1.64617
328.7,1.65301,1.64329,1.64314,1.64428
328.8,1.64892,1.64168,1.64713,1.64653
328.9,1.64696,1.64375,1.64924,1.63368
329,1.64341,1.65065,1.64758,1.64953
329.1,1.64961,1.64038,1.64999,1.64184
329.2,1.6466,1.65776,1.64852,1.64528
329.3,1.64887,1.65663,1.64399,1.64115
329.4,1.65033,1.64536,1.64539,1.63875
329.5,1.65591,1.64097,1.64228,1.64178
329.6,1.64352,1.64902,1.64266,1.64195
329.7,1.6461,1.64214,1.65004,1.6436
329.8,1.6462,1.64956,1.64523,1.64771
329.9,1.64306,1.65025,1.64569,1.64759
330,1.6405,1.64852,1.64891,1.63752
330.1,1.63622,1.65053,1.64218,1.65077
330.2,1.63713,1.65282,1.63966,1.64449
330.3,1.63688,1.6491,1.63757,1.64511
330.4,1.64545,1.64797,1.65047,1.64458
330.5,1.64362,1.64321,1.64349,1.64662
330.6,1.64623,1.64737,1.6456,1.64567
330.7,1.649,1.64883,1.65159,1.65019
330.8,1.64749,1.648,1.6471,1.64048
330.9,1.64648,1.65267,1.6455,1.64088
331,1.63981,1.64525,1.64373,1.64217
331.1,1.64427,1.64772,1.64435,1.64599
331.2,1.64363,1.65461,1.64085,1.64651
331.3,1.64855,1.65564,1.64582,1.64693
331.4,1.64309,1.65221,1.64377,1.64252
331.5,1.6418,1.65152,1.64504,1.64594
331.6,1.63911,1.64409,1.64041,1.63971
331.7,1.64916,1.64805,1.63665,1.64169
331.8,1.65058,1.64591,1.64378,1.64632
331.9,1.65092,1.64803,1.6458,1.6446
332,1.64863,1.64193,1.64014,1.63883
332.1,1.64555,1.64516,1.63793,1.63865
332.2,1.64017,1.64734,1.63739,1.6407
332.3,1.64536,1.64433,1.63776,1.64285
332.4,1.6427,1.64625,1.64063,1.64523
332.5,1.64609,1.64533,1.64351,1.63654
332.6,1.63762,1.64385,1.63798,1.63783
332.7,1.6487,1.64959,1.6395,1.64806
332.8,1.64746,1.65232,1.63612,1.64462
332.9,1.64723,1.65217,1.64016,1.64552
333,1.65065,1.65066,1.63972,1.64472
333.1,1.64516,1.64276,1.64904,1.64282
333.2,1.64191,1.64321,1.64331,1.63709
333.3,1.64643,1.64469,1.64839,1.64389
333.4,1.6431,1.64706,1.63818,1.64437
333.5,1.64116,1.64553,1.64229,1.63869
333.6,1.64364,1.64742,1.64184,1.63996
333.7,1.63842,1.6491,1.63734,1.64849
333.8,1.64172,1.64945,1.64597,1.64315
333.9,1.64522,1.6506,1.64233,1.64679
334,1.64361,1.65618,1.64129,1.64085
334.1,1.64394,1.64807,1.63781,1.64182
334.2,1.64461,1.65122,1.63811,1.64657
334.3,1.63907,1.65315,1.64052,1.64901
334.4,1.63493,1.65585,1.64075,1.64518
334.5,1.63948,1.65625,1.64389,1.64814
334.6,1.63816,1.65758,1.64394,1.64242
334.7,1.64446,1.64965,1.64085,1.63975
334.8,1.64109,1.66042,1.64116,1.64452
334.9,1.63642,1.65006,1.64325,1.64244
335,1.63776,1.65176,1.64314,1.65029
335.1,1.64457,1.65219,1.63985,1.64859
335.2,1.64109,1.6553,1.64843,1.64827
335.3,1.64509,1.63956,1.64203,1.64464
335.4,1.6398,1.64659,1.63705,1.64032
335.5,1.63506,1.64544,1.63595,1.64737
335.6,1.63994,1.64657,1.63578,1.64425
335.7,1.63803,1.65934,1.64244,1.64594
335.8,1.64159,1.64995,1.6416,1.6422
335.9,1.64707,1.64732,1.63963,1.65408
336,1.64455,1.65158,1.6431,1.64652
336.1,1.63691,1.6464,1.64188,1.64681
336.2,1.63174,1.64527,1.63957,1.64695
336.3,1.63977,1.65282,1.63806,1.64542
336.4,1.64276,1.6489,1.63982,1.6427
336.5,1.63558,1.64703,1.6385,1.63466
336.6,1.64062,1.64452,1.64123,1.64781
336.7,1.64718,1.64982,1.63705,1.64472
336.8,1.64393,1.6523,1.64152,1.64245
336.9,1.64325,1.65119,1.64108,1.64101
337,1.64282,1.65061,1.64049,1.63963
337.1,1.63686,1.64911,1.64283,1.64549
337.2,1.63622,1.64767,1.64168,1.64589
337.3,1.6424,1.64592,1.64387,1.64704
337.4,1.64576,1.64882,1.64252,1.64185
337.5,1.63765,1.64995,1.64333,1.64294
337.6,1.64042,1.65215,1.64482,1.63719
337.7,1.64432,1.64567,1.64524,1.64051
337.8,1.63669,1.64848,1.6354,1.64904
337.9,1.64526,1.65175,1.64228,1.64656
338,1.63473,1.65093,1.64743,1.64441
338.1,1.64288,1.64305,1.64378,1.6543
338.2,1.63461,1.64995,1.64332,1.64907
338.3,1.63398,1.65188,1.64563,1.64653
338.4,1.64043,1.64675,1.63423,1.65023
338.5,1.63485,1.64718,1.6424,1.64286
338.6,1.63931,1.65716,1.64227,1.64826
338.7,1.64211,1.65115,1.63857,1.64428
338.8,1.64808,1.65909,1.64382,1.6488
338.9,1.64063,1.65179,1.64485,1.64283
339,1.65075,1.64845,1.64035,1.6481
339.1,1.63732,1.64955,1.63696,1.64594
339.2,1.64516,1.64968,1.64285,1.64774
339.3,1.63629,1.64557,1.63681,1.64962
339.4,1.63994,1.65158,1.63939,1.64805
339.5,1.63804,1.65954,1.63704,1.64274
339.6,1.64226,1.64727,1.64027,1.64544
339.7,1.64597,1.65525,1.63934,1.63998
339.8,1.64057,1.66166,1.64288,1.64594
339.9,1.64077,1.65264,1.64192,1.64502
340,1.64131,1.64842,1.63472,1.64705
340.1,1.64131,1.64964,1.64411,1.6505
340.2,1.64573,1.65545,1.64423,1.64657
340.3,1.64478,1.65142,1.63912,1.64931
340.4,1.64449,1.64748,1.64471,1.64654
340.5,1.647,1.65261,1.63959,1.65017
340.6,1.64836,1.6501,1.63728,1.65262
340.7,1.65281,1.653,1.64378,1.64763
340.8,1.64639,1.65396,1.64115,1.64016
340.9,1.6489,1.64916,1.64004,1.65064
341,1.63849,1.65434,1.63568,1.65259
341.1,1.6466,1.65683,1.63916,1.64546
341.2,1.64961,1.65536,1.64218,1.64698
341.3,1.64874,1.653,1.64463,1.65114
341.4,1.65051,1.65027,1.64258,1.6479
341.5,1.63656,1.64797,1.64161,1.65106
341.6,1.64187,1.64939,1.64319,1.65172
341.7,1.64462,1.64674,1.63974,1.64762
341.8,1.64452,1.64888,1.63768,1.64609
341.9,1.64226,1.64788,1.64122,1.64943
342,1.64728,1.64937,1.64617,1.64327
342.1,1.64162,1.64877,1.63696,1.64032
342.2,1.64418,1.64619,1.63963,1.64486
342.3,1.64716,1.64849,1.63921,1.64038
342.4,1.65045,1.648,1.64278,1.64601
342.5,1.6452,1.64319,1.64314,1.64732
342.6,1.64714,1.65118,1.63965,1.64664
342.7,1.63647,1.64941,1.63837,1.64776
342.8,1.64343,1.6554,1.6419,1.65145
342.9,1.64093,1.65025,1.63843,1.64327
343,1.64375,1.64365,1.64035,1.63956
343.1,1.63796,1.65374,1.63862,1.64553
343.2,1.64281,1.65237,1.64826,1.64633
343.3,1.64208,1.64998,1.64784,1.64776
343.4,1.64581,1.65737,1.64096,1.6468
343.5,1.64013,1.64948,1.64331,1.64098
343.6,1.64082,1.65812,1.63944,1.64159
343.7,1.64783,1.64634,1.64313,1.64685
343.8,1.64317,1.64987,1.63852,1.64462
343.9,1.64349,1.65765,1.6441,1.64712
344,1.64327,1.6535,1.64696,1.64379
344.1,1.64193,1.65144,1.63951,1.65225
344.2,1.63987,1.64634,1.63741,1.64692
344.3,1.64145,1.65071,1.63794,1.64855
344.4,1.64122,1.65245,1.64146,1.64975
344.5,1.64417,1.64994,1.6418,1.64279
344.6,1.64623,1.64482,1.65128,1.63973
344.7,1.64272,1.64891,1.64724,1.6457
344.8,1.6397,1.64823,1.64244,1.64779
344.9,1.64675,1.65094,1.64345,1.65057
345,1.64101,1.65278,1.64059,1.64537
345.1,1.64122,1.64892,1.63824,1.64777
345.2,1.64653,1.64641,1.63738,1.64751
345.3,1.63996,1.65125,1.64171,1.64294
345.4,1.63874,1.64863,1.64181,1.64815
345.5,1.63968,1.65328,1.64122,1.64853
345.6,1.64697,1.64978,1.64148,1.63945
345.7,1.64149,1.64342,1.64211,1.64807
345.8,1.63713,1.65126,1.64624,1.64313
345.9,1.64008,1.65426,1.63995,1.64133
346,1.64233,1.65434,1.64021,1.65533
346.1,1.64155,1.64877,1.64535,1.6493
346.2,1.63797,1.64894,1.64029,1.64824
346.3,1.63699,1.64845,1.64414,1.64794
346.4,1.63226,1.64825,1.64728,1.64644
346.5,1.63622,1.65025,1.64825,1.644
346.6,1.64588,1.65143,1.64919,1.6431
346.7,1.64091,1.6497,1.6496,1.64052
346.8,1.64002,1.65357,1.64482,1.64852
346.9,1.6394,1.65144,1.6495,1.64412
347,1.64081,1.65363,1.64432,1.64113
347.1,1.64268,1.65556,1.65642,1.64191
347.2,1.63962,1.65575,1.64307,1.64297
347.3,1.6399,1.65073,1.64576,1.63702
347.4,1.64392,1.6506,1.64449,1.6402
347.5,1.64446,1.64747,1.64084,1.63776
347.6,1.64396,1.65072,1.6389,1.64152
347.7,1.64231,1.64633,1.63826,1.63915
347.8,1.64253,1.6471,1.64113,1.6423
347.9,1.63667,1.64637,1.64383,1.63686
348,1.6363,1.64519,1.64569,1.63935
348.1,1.64386,1.64582,1.64182,1.64573
348.2,1.64569,1.65756,1.64232,1.645
348.3,1.64362,1.64402,1.63909,1.643
348.4,1.63675,1.64,1.64856,1.63872
348.5,1.63712,1.64241,1.64503,1.64258
348.6,1.64333,1.64267,1.64777,1.64677
348.7,1.64266,1.65195,1.64709,1.63854
348.8,1.63658,1.64834,1.63794,1.63942
348.9,1.64079,1.65326,1.64084,1.63681
349,1.64322,1.6457,1.64527,1.64189
349.1,1.64731,1.6491,1.6416,1.64744
349.2,1.64168,1.64536,1.6458,1.6381
349.3,1.64603,1.6507,1.64332,1.64054
349.4,1.6371,1.64416,1.64219,1.63751
349.5,1.64672,1.64441,1.64793,1.6417
349.6,1.64593,1.64815,1.6418,1.63941
349.7,1.6439,1.65153,1.65311,1.6407
349.8,1.6441,1.64523,1.6536,1.63938
349.9,1.64889,1.64763,1.64635,1.64106
350,1.64619,1.6514,1.6391,1.63443
350.1,1.64812,1.64519,1.64357,1.64254
350.2,1.64024,1.65242,1.64028,1.64116
350.3,1.64222,1.65134,1.64177,1.64565
350.4,1.64854,1.65063,1.64509,1.64462
350.5,1.64184,1.65558,1.64951,1.64104
350.6,1.64415,1.65109,1.64861,1.64162
350.7,1.64065,1.65273,1.64789,1.63838
350.8,1.64274,1.64389,1.64571,1.63881
350.9,1.6464,1.65375,1.64568,1.63891
351,1.64568,1.65124,1.64572,1.63893
351.1,1.63722,1.65196,1.65097,1.63836
351.2,1.64405,1.64836,1.6437,1.64262
351.3,1.64217,1.64867,1.64527,1.6403
351.4,1.64589,1.65592,1.64953,1.64416
351.5,1.64255,1.65222,1.64795,1.64382
351.6,1.63653,1.65277,1.64807,1.63477
351.7,1.63927,1.6513,1.64424,1.64385
351.8,1.6437,1.65323,1.63628,1.64477
351.9,1.64351,1.64211,1.63943,1.64232
352,1.6352,1.65145,1.65006,1.64211
352.1,1.64103,1.65162,1.64917,1.63953
352.2,1.64192,1.64614,1.64441,1.64146
352.3,1.65305,1.65252,1.64993,1.64248
352.4,1.64961,1.65075,1.64808,1.63628
352.5,1.64644,1.65474,1.6454,1.63709
352.6,1.63836,1.64913,1.64102,1.64634
352.7,1.63793,1.64802,1.65289,1.64151
352.8,1.6459,1.64789,1.64559,1.64342
352.9,1.64187,1.64658,1.64455,1.63933
353,1.64183,1.6491,1.64699,1.64326
353.1,1.64542,1.65715,1.64447,1.64308
353.2,1.64812,1.6577,1.64774,1.64523
353.3,1.64207,1.65092,1.64952,1.64293
353.4,1.64359,1.65695,1.64941,1.63598
353.5,1.64381,1.65129,1.64469,1.63916
353.6,1.64916,1.65015,1.64326,1.63574
353.7,1.64936,1.65679,1.64509,1.64121
353.8,1.64138,1.65736,1.64202,1.63902
353.9,1.64142,1.65295,1.64443,1.63799
354,1.64108,1.65615,1.64404,1.64244
354.1,1.64764,1.6518,1.64724,1.63852
354.2,1.64865,1.65569,1.65371,1.63505
354.3,1.6473,1.65408,1.6543,1.64885
354.4,1.6496,1.6542,1.64552,1.6399
354.5,1.64586,1.64855,1.64886,1.64677
354.6,1.64961,1.65252,1.6526,1.63638
354.7,1.64966,1.65352,1.65403,1.64327
354.8,1.65474,1.65993,1.64233,1.63834
354.9,1.64808,1.64879,1.64709,1.64158
355,1.64797,1.65078,1.64665,1.64171
355.1,1.65245,1.65261,1.64939,1.63496
355.2,1.64564,1.64852,1.6444,1.64253
355.3,1.64839,1.64972,1.64759,1.64252
355.4,1.65088,1.65326,1.65229,1.63954
355.5,1.65331,1.65066,1.65355,1.6419
355.6,1.65249,1.65434,1.64542,1.63847
355.7,1.64672,1.65196,1.64906,1.64191
355.8,1.64435,1.64911,1.64989,1.64318
355.9,1.65229,1.64695,1.65011,1.63579
356,1.64132,1.65369,1.65219,1.63841
356.1,1.65354,1.6456,1.65005,1.63907
356.2,1.6496,1.64856,1.65064,1.64943
356.3,1.64471,1.65402,1.65025,1.64836
356.4,1.64965,1.65026,1.65833,1.64228
356.5,1.64468,1.65174,1.6504,1.63856
356.6,1.6519,1.65202,1.65117,1.64493
356.7,1.64918,1.64534,1.64579,1.63983
356.8,1.65278,1.6543,1.64773,1.64167
356.9,1.64311,1.64596,1.6447,1.63874
357,1.6429,1.64245,1.64357,1.63956
357.1,1.64904,1.64953,1.65405,1.64248
357.2,1.64559,1.64645,1.64724,1.64237
357.3,1.64536,1.64971,1.64955,1.64207
357.4,1.64685,1.64987,1.64644,1.64187
357.5,1.64624,1.64614,1.64665,1.64444
357.6,1.64463,1.65302,1.64443,1.64048
357.7,1.64238,1.64838,1.64913,1.64216
357.8,1.64378,1.65124,1.65077,1.64985
357.9,1.64665,1.65383,1.65179,1.64457
358,1.64245,1.6526,1.64814,1.6433
358.1,1.64869,1.64558,1.64234,1.6376
358.2,1.64417,1.64879,1.64525,1.63865
358.3,1.6507,1.64872,1.65277,1.64621
358.4,1.64869,1.64776,1.64764,1.64163
358.5,1.64601,1.65223,1.64439,1.6462
358.6,1.65015,1.65946,1.64664,1.64871
358.7,1.64971,1.65843,1.65025,1.64567
358.8,1.6428,1.65379,1.64225,1.6472
358.9,1.64516,1.64962,1.65239,1.64088
359,1.64766,1.65037,1.65177,1.64672
359.1,1.65133,1.66015,1.65124,1.64133
359.2,1.64027,1.6499,1.64744,1.64595
359.3,1.64365,1.65469,1.64026,1.64562
359.4,1.64611,1.6543,1.64022,1.64485
359.5,1.64047,1.65046,1.64114,1.64003
359.6,1.64356,1.65155,1.64713,1.64252
359.7,1.64368,1.64978,1.64416,1.63938
359.8,1.64458,1.64415,1.64709,1.637
359.9,1.64064,1.64857,1.64343,1.6369
360,1.64444,1.64934,1.64743,1.6362
360.1,1.64402,1.65118,1.64742,1.6426
360.2,1.6532,1.64629,1.64984,1.64871
360.3,1.63725,1.64961,1.65049,1.64362
360.4,1.64416,1.64699,1.64354,1.63937
360.5,1.64906,1.65246,1.64669,1.63855
360.6,1.64813,1.64991,1.64984,1.63919
360.7,1.64522,1.64956,1.64957,1.64983
360.8,1.6486,1.65543,1.6496,1.64427
360.9,1.6494,1.65056,1.64465,1.64004
361,1.65075,1.64974,1.65183,1.64977
361.1,1.64592,1.65102,1.64937,1.64215
361.2,1.64928,1.63866,1.64806,1.64085
361.3,1.64256,1.65004,1.64442,1.6456
361.4,1.64719,1.64866,1.65011,1.64237
361.5,1.64787,1.64897,1.6479,1.64301
361.6,1.64722,1.64764,1.64779,1.63974
361.7,1.63731,1.64346,1.64192,1.64808
361.8,1.64945,1.64977,1.64628,1.64776
361.9,1.65447,1.6444,1.65256,1.64866
362,1.64646,1.6496,1.64673,1.64329
362.1,1.65197,1.64443,1.64008,1.63946
362.2,1.65334,1.65063,1.64748,1.64245
362.3,1.65282,1.64836,1.64367,1.63791
362.4,1.65278,1.65077,1.64572,1.64261
362.5,1.64858,1.654,1.6449,1.64643
362.6,1.64751,1.64617,1.64375,1.6469
362.7,1.64445,1.64895,1.64408,1.64148
362.8,1.64651,1.65125,1.64761,1.64249
362.9,1.64589,1.65002,1.64028,1.64728
363,1.64741,1.6535,1.64291,1.64478
363.1,1.65,1.65393,1.63933,1.63812
363.2,1.65064,1.64733,1.64354,1.6465
363.3,1.64921,1.6506,1.63979,1.63922
363.4,1.64468,1.6464,1.65146,1.64536
363.5,1.64866,1.65473,1.64738,1.64355
363.6,1.65267,1.65452,1.64849,1.64668
363.7,1.64867,1.65415,1.64454,1.64332
363.8,1.65639,1.65188,1.64289,1.64689
363.9,1.65962,1.649,1.64201,1.64873
364,1.64765,1.65154,1.65031,1.64412
364.1,1.65365,1.65052,1.64921,1.64488
364.2,1.65497,1.64517,1.64531,1.65169
364.3,1.64662,1.65057,1.64517,1.64493
364.4,1.65924,1.64671,1.63883,1.64239
364.5,1.65355,1.64598,1.65306,1.65158
364.6,1.65351,1.64991,1.64559,1.64713
364.7,1.65054,1.64627,1.63651,1.65028
364.8,1.6527,1.64454,1.64287,1.64272
364.9,1.64889,1.64103,1.64445,1.64549
365,1.64855,1.64503,1.64392,1.6501
365.1,1.64887,1.64023,1.64512,1.64753
365.2,1.64,1.65353,1.6437,1.63611
365.3,1.64598,1.64954,1.64314,1.64827
365.4,1.64283,1.65064,1.64755,1.64133
365.5,1.64433,1.64295,1.63996,1.6475
365.6,1.64532,1.64625,1.65253,1.644
365.7,1.6437,1.64629,1.64642,1.64589
365.8,1.64172,1.65572,1.64529,1.64202
365.9,1.64194,1.64614,1.64651,1.64862
366,1.64165,1.65079,1.64572,1.63925
366.1,1.65031,1.64669,1.64181,1.64299
366.2,1.65047,1.65223,1.63791,1.64192
366.3,1.64728,1.65825,1.6348,1.64844
366.4,1.64023,1.6512,1.63879,1.64317
366.5,1.64548,1.64721,1.63662,1.64033
366.6,1.63917,1.65091,1.64196,1.64599
366.7,1.65053,1.65253,1.64627,1.6463
366.8,1.63807,1.65803,1.63363,1.64734
366.9,1.64214,1.64926,1.64047,1.6443
367,1.64702,1.64337,1.64393,1.64827
367.1,1.64331,1.6462,1.63589,1.65272
367.2,1.6481,1.64866,1.64067,1.6353
367.3,1.6473,1.65392,1.63851,1.63906
367.4,1.64202,1.65082,1.64219,1.64343
367.5,1.64442,1.6499,1.63727,1.64771
367.6,1.64211,1.65654,1.63408,1.64775
367.7,1.64933,1.65033,1.63914,1.64136
367.8,1.64811,1.65504,1.63699,1.64904
367.9,1.64612,1.649,1.63396,1.64565
368,1.64172,1.65119,1.63479,1.64582
368.1,1.64393,1.65645,1.63933,1.64935
368.2,1.64763,1.65101,1.63864,1.64888
368.3,1.65209,1.64825,1.64081,1.63886
368.4,1.64286,1.65229,1.63987,1.64671
368.5,1.64407,1.65332,1.63929,1.64132
368.6,1.64814,1.65485,1.63511,1.64195
368.7,1.64789,1.64693,1.63838,1.64564
368.8,1.64634,1.6495,1.64216,1.6453
