Pose/Time (ns),Z100299612: PersScore 0.024 PoseScore 3.319 DockingScore -9.735,GTP: PersScore 0.214 PoseScore 1.633 DockingScore -15.753,Z3932191: PersScore 0.452 PoseScore 1.419 DockingScore -13.397
8.173,3.122143831,1.494201474,1.363366315
8.174,3.122496151,1.494460772,1.363396004
8.175,3.122817667,1.494711787,1.363405556
8.176,3.123099491,1.494851396,1.363517965
8.177,3.12339577,1.49512657,1.363552613
8.178,3.123766066,1.495226674,1.363564209
8.179,3.124248439,1.49542697,1.363594011
8.18,3.124696923,1.495679112,1.363594375
8.181,3.125086439,1.495783929,1.363585251
8.182,3.125241037,1.496032518,1.363572712
8.183,3.12561752,1.49619732,1.363611083
8.184,3.125935684,1.496485372,1.363618819
8.185,3.126239644,1.496637476,1.363640811
8.186,3.126484115,1.496886747,1.363645088
8.187,3.126814872,1.497102733,1.363691436
8.188,3.127045226,1.497320354,1.363780242
8.189,3.127367822,1.497573522,1.363869679
8.19,3.1278476,1.497811436,1.363890911
8.191,3.128243218,1.498039826,1.3639056
8.192,3.128481004,1.498328129,1.363954154
8.193,3.128813069,1.498641567,1.363978011
8.194,3.129112111,1.498871547,1.363989909
8.195,3.129554824,1.499073088,1.364015424
8.196,3.129822343,1.499347491,1.364076563
8.197,3.130307745,1.499655246,1.364177325
8.198,3.130643072,1.499899754,1.364276968
8.199,3.131108075,1.500127279,1.364371711
8.2,3.13139767,1.500355393,1.364405937
8.201,3.131732107,1.500595599,1.364465761
8.202,3.13220551,1.500755645,1.364553792
8.203,3.132610862,1.501009129,1.364630677
8.204,3.132884477,1.501287449,1.364715025
8.205,3.133260507,1.501557457,1.364767011
8.206,3.133400223,1.50161406,1.364872315
8.207,3.133565749,1.50181278,1.365028387
8.208,3.133724157,1.501879412,1.365100462
8.209,3.13397718,1.502018618,1.365183007
8.21,3.134197004,1.502046684,1.365219307
8.211,3.134568977,1.502271051,1.365281163
8.212,3.134935192,1.502500387,1.365366222
8.213,3.135270425,1.502702763,1.365483575
8.214,3.135563767,1.502880293,1.365592005
8.215,3.136072352,1.503176542,1.365685885
8.216,3.136694379,1.503368304,1.365759544
8.217,3.137060753,1.50351355,1.365899541
8.218,3.137557475,1.503632883,1.366040784
8.219,3.137814194,1.50406068,1.366148527
8.22,3.138299756,1.504265108,1.366259114
8.221,3.138648835,1.504428684,1.36632175
8.222,3.139202966,1.504770072,1.366427425
8.223,3.139785529,1.505035501,1.366547362
8.224,3.14027594,1.505382404,1.366601459
8.225,3.140847415,1.505619045,1.366718711
8.226,3.141270907,1.505900255,1.366811094
8.227,3.141780608,1.505978033,1.366930427
8.228,3.142237372,1.506214408,1.367024218
8.229,3.142510472,1.506429662,1.367129804
8.23,3.142797744,1.506690162,1.367212029
8.231,3.143001521,1.506949663,1.367289291
8.232,3.143618523,1.507169202,1.367379292
8.233,3.143990687,1.507401848,1.367490686
8.234,3.144499183,1.50745007,1.367601614
8.235,3.144839075,1.50749047,1.367709166
8.236,3.145257956,1.507558464,1.367855397
8.237,3.145711499,1.507626839,1.368010783
8.238,3.146314109,1.507763691,1.368112609
8.239,3.146654066,1.507864664,1.368216455
8.24,3.147121019,1.507915299,1.368290866
8.241,3.14743373,1.508059745,1.368371649
8.242,3.147598449,1.508287822,1.368460731
8.243,3.147930301,1.5084703,1.368510933
8.244,3.148104495,1.508730752,1.368562681
8.245,3.148479914,1.509075693,1.368540529
8.246,3.148747305,1.509159581,1.36852762
8.247,3.149186078,1.509288283,1.368543897
8.248,3.149754472,1.509402993,1.36855575
8.249,3.1501997,1.509614683,1.368550697
8.25,3.150523307,1.509755014,1.36863606
8.251,3.150998449,1.50990212,1.368737995
8.252,3.151249136,1.509949947,1.368853609
8.253,3.151790907,1.509998773,1.368981044
8.254,3.152277519,1.510069143,1.369095018
8.255,3.152749778,1.5101738,1.369201736
8.256,3.153181639,1.510219655,1.369310147
8.257,3.153598908,1.510382306,1.369385253
8.258,3.153841635,1.510530731,1.369520487
8.259,3.154360595,1.510776751,1.369632569
8.26,3.154900762,1.511008622,1.369752825
8.261,3.155231,1.511402908,1.36987897
8.262,3.155758738,1.511604035,1.369951262
8.263,3.156150013,1.511695799,1.370059874
8.264,3.156702756,1.512006021,1.370185751
8.265,3.157140508,1.512467588,1.370317708
8.266,3.157603149,1.512687091,1.370413635
8.267,3.157973702,1.512920067,1.370527356
8.268,3.158317919,1.513131967,1.370642837
8.269,3.158729423,1.513439934,1.3707744
8.27,3.159145759,1.513669338,1.37094851
8.271,3.159594872,1.513817033,1.371126857
8.272,3.160184401,1.513958504,1.371258048
8.273,3.160633355,1.514154938,1.37140723
8.274,3.161022683,1.514382846,1.371531379
8.275,3.161288306,1.514571187,1.37165881
8.276,3.161568531,1.514843494,1.371811049
8.277,3.161968497,1.515201112,1.372003256
8.278,3.162230318,1.515745679,1.372138745
8.279,3.162717515,1.516049987,1.372256284
8.28,3.163206676,1.516357415,1.372411653
8.281,3.163453638,1.516604156,1.372500805
8.282,3.163887898,1.516863764,1.372573232
8.283,3.164129418,1.517038044,1.37264627
8.284,3.164548565,1.517313922,1.372767974
8.285,3.165077237,1.517566369,1.372904045
8.286,3.165491979,1.517776499,1.372970391
8.287,3.165919615,1.517903268,1.37305179
8.288,3.166205784,1.518065826,1.373159334
8.289,3.166595677,1.518140903,1.373287746
8.29,3.167201656,1.518219028,1.373457702
8.291,3.167497867,1.518260703,1.37359359
8.292,3.16781036,1.518304315,1.373737278
8.293,3.168114243,1.518302536,1.373898058
8.294,3.168545369,1.518347826,1.374058524
8.295,3.168915839,1.518461189,1.374219864
8.296,3.1691549,1.518531844,1.374372601
8.297,3.169531887,1.518611561,1.374524969
8.298,3.16979349,1.518655964,1.374642452
8.299,3.170116163,1.518679133,1.374771453
8.3,3.170562632,1.51878685,1.374840498
8.301,3.170904214,1.518836195,1.374945307
8.302,3.171121848,1.518871451,1.375076301
8.303,3.171477134,1.518891377,1.375209196
8.304,3.171943982,1.518901635,1.375270536
8.305,3.172288041,1.518933247,1.375357406
8.306,3.172729611,1.518967986,1.375423392
8.307,3.173151565,1.519075436,1.375547694
8.308,3.17372274,1.51910224,1.375629766
8.309,3.174335214,1.519137674,1.375645031
8.31,3.175026341,1.519170331,1.375687441
8.311,3.175368385,1.519241511,1.37572409
8.312,3.175505972,1.519343003,1.375834546
8.313,3.175677294,1.519444633,1.37594658
8.314,3.175838003,1.519574574,1.376046631
8.315,3.176028424,1.519640556,1.376089544
8.316,3.176239178,1.519781345,1.376195162
8.317,3.176467918,1.519984709,1.376261783
8.318,3.176805474,1.520176275,1.376380803
8.319,3.177014931,1.520249217,1.376465541
8.32,3.177268936,1.520341025,1.37650328
8.321,3.177425369,1.520436025,1.376543074
8.322,3.177669737,1.520527654,1.376611348
8.323,3.177899066,1.520557672,1.376689795
8.324,3.178267799,1.520565796,1.376719114
8.325,3.178572137,1.520621637,1.376750466
8.326,3.178794071,1.520620091,1.37680512
8.327,3.178970906,1.520589965,1.376803572
8.328,3.179449406,1.520595297,1.376827365
8.329,3.179899741,1.520585777,1.376830033
8.33,3.180217263,1.520635978,1.376880545
8.331,3.180402881,1.520633418,1.376876759
8.332,3.180586817,1.520622025,1.376882986
8.333,3.180815465,1.520643621,1.376885371
8.334,3.181182285,1.520648809,1.376959155
8.335,3.181488465,1.520636205,1.37697162
8.336,3.181767319,1.520635955,1.376973283
8.337,3.182269635,1.520648113,1.376963774
8.338,3.182409601,1.520669298,1.377004797
8.339,3.182643848,1.520640412,1.377121544
8.34,3.183027466,1.52064682,1.377218121
8.341,3.183386979,1.520665982,1.377282488
8.342,3.183612319,1.520648356,1.377352372
8.343,3.184044474,1.520656004,1.377416197
8.344,3.184257608,1.520766179,1.37744114
8.345,3.184457721,1.520740678,1.377468163
8.346,3.184723861,1.520722658,1.377582377
8.347,3.185028512,1.520726746,1.377690041
8.348,3.185381274,1.520698169,1.377793224
8.349,3.185860636,1.520664329,1.377870025
8.35,3.186299797,1.520650162,1.377999969
8.351,3.186790588,1.520621567,1.378095792
8.352,3.187260122,1.520653236,1.378257455
8.353,3.18768949,1.520697509,1.378403402
8.354,3.188112379,1.520747375,1.378458848
8.355,3.188439834,1.520855343,1.378491692
8.356,3.188741043,1.52103315,1.378555086
8.357,3.188987962,1.5212046,1.378638384
8.358,3.189454269,1.52131905,1.378712912
8.359,3.189740659,1.52145744,1.378775543
8.36,3.190449591,1.521661782,1.378834536
8.361,3.191151993,1.521840082,1.378830337
8.362,3.191507815,1.522200884,1.3788677
8.363,3.191787446,1.522412227,1.378904622
8.364,3.192255971,1.522588392,1.378999925
8.365,3.1926347,1.523004367,1.379005969
8.366,3.193048211,1.523502557,1.379022012
8.367,3.193620767,1.523782328,1.379078062
8.368,3.194254249,1.523981677,1.37915982
8.369,3.194733871,1.524146126,1.379229532
8.37,3.195197033,1.524297535,1.379317067
8.371,3.195518882,1.524517013,1.379370345
8.372,3.195948882,1.524783031,1.379343688
8.373,3.196513714,1.525002759,1.379308336
8.374,3.196807018,1.52508617,1.379303228
8.375,3.197119434,1.525421295,1.379292814
8.376,3.197888544,1.525750635,1.379279643
8.377,3.198468898,1.525887182,1.379337397
8.378,3.198791255,1.526099736,1.379438966
8.379,3.199049666,1.526320676,1.379538332
8.38,3.19975897,1.526682587,1.379599263
8.381,3.200082386,1.527063575,1.379667962
8.382,3.200409266,1.527325936,1.379758724
8.383,3.200890083,1.527623097,1.379820396
8.384,3.201245086,1.527800485,1.379897887
8.385,3.201399302,1.52808804,1.379927648
8.386,3.201812931,1.528370548,1.379935269
8.387,3.202016066,1.528491455,1.379931455
8.388,3.202594291,1.528574592,1.379908366
8.389,3.203073293,1.528835082,1.379882225
8.39,3.203639339,1.529065403,1.379902152
8.391,3.204180566,1.52919636,1.379935057
8.392,3.204665883,1.529437039,1.37996306
8.393,3.204944848,1.529716051,1.379935567
8.394,3.205266328,1.529908829,1.379916266
8.395,3.205609405,1.530065082,1.37991741
8.396,3.206008295,1.530126005,1.379914461
8.397,3.206364911,1.53026531,1.379908818
8.398,3.20681455,1.530391815,1.379911276
8.399,3.207325886,1.530574339,1.379901019
8.4,3.207582804,1.53089025,1.379950545
8.401,3.207965174,1.53096609,1.380079155
8.402,3.208257518,1.531005099,1.380146992
8.403,3.208477617,1.531239526,1.380244101
8.404,3.208669339,1.531328615,1.380381523
8.405,3.209067919,1.531611281,1.380465755
8.406,3.209351335,1.531917899,1.3806085
8.407,3.209706777,1.532049895,1.380769118
8.408,3.210480281,1.532304704,1.380895321
8.409,3.210891776,1.532472172,1.381025796
8.41,3.211250565,1.532682374,1.381185209
8.411,3.211803848,1.532898371,1.381329172
8.412,3.212188429,1.533178039,1.381414455
8.413,3.212665358,1.533454629,1.381513151
8.414,3.213255497,1.533776485,1.381531687
8.415,3.214017655,1.534046669,1.381529203
8.416,3.214522744,1.534267255,1.381591358
8.417,3.215273975,1.5344791,1.381636774
8.418,3.215983515,1.534799354,1.381739595
8.419,3.216477318,1.535004601,1.381874388
8.42,3.217081348,1.535090432,1.381942935
8.421,3.217822762,1.535319231,1.382056955
8.422,3.218312518,1.535373375,1.382123458
8.423,3.218786154,1.535571493,1.382234411
8.424,3.219365266,1.53576189,1.382325942
8.425,3.220018948,1.535991085,1.382480804
8.426,3.220558305,1.536208921,1.382600611
8.427,3.221360439,1.536277684,1.382737143
8.428,3.221741734,1.536447553,1.382814218
8.429,3.222331638,1.536578747,1.382945159
8.43,3.222710056,1.536765493,1.383002258
8.431,3.223374935,1.536952061,1.383081641
8.432,3.223681452,1.537187276,1.383245064
8.433,3.22414654,1.537438244,1.383392562
8.434,3.224445468,1.537609927,1.383523843
8.435,3.224848318,1.53785189,1.383648846
8.436,3.225182491,1.538128363,1.383812518
8.437,3.22561977,1.538309158,1.383924234
8.438,3.225850734,1.538367302,1.383978551
8.439,3.226384528,1.538576857,1.384115334
8.44,3.226941512,1.538654753,1.384164562
8.441,3.227286909,1.538657027,1.384234329
8.442,3.22788176,1.538837489,1.384401402
8.443,3.22841324,1.53886671,1.38446634
8.444,3.228843351,1.53898336,1.384563637
8.445,3.229477126,1.539015937,1.384651443
8.446,3.229894392,1.539108422,1.384706362
8.447,3.230227483,1.539150803,1.384768738
8.448,3.230633777,1.539212756,1.384809409
8.449,3.230870513,1.539242533,1.384896262
8.45,3.23109803,1.539436722,1.384964357
8.451,3.231514447,1.539653399,1.385017853
8.452,3.232096674,1.539796157,1.385044405
8.453,3.232631851,1.539967553,1.385169154
8.454,3.233399871,1.540089033,1.385299686
8.455,3.23394625,1.540068599,1.385431081
8.456,3.234174208,1.54019635,1.385581037
8.457,3.234651009,1.540348605,1.385710147
8.458,3.23506504,1.54046799,1.385838562
8.459,3.23562137,1.540652056,1.385982564
8.46,3.236133976,1.540692804,1.386016062
8.461,3.236735612,1.540768291,1.38609242
8.462,3.237203786,1.540977685,1.386204938
8.463,3.237477851,1.541123193,1.386313636
8.464,3.23800749,1.541310157,1.386369403
8.465,3.238391672,1.541329915,1.386493543
8.466,3.23890329,1.541374273,1.386545826
8.467,3.239375255,1.541402485,1.386671018
8.468,3.239540671,1.541431792,1.38680199
8.469,3.239737462,1.541530743,1.386936232
8.47,3.239981034,1.541565319,1.387050713
8.471,3.240380292,1.541698771,1.387168713
8.472,3.24071179,1.541871913,1.387311146
8.473,3.241255178,1.541947574,1.387414823
8.474,3.241498332,1.541956711,1.387575354
8.475,3.241948772,1.542002822,1.387699617
8.476,3.242275778,1.542202336,1.387871041
8.477,3.242667634,1.542401068,1.388005423
8.478,3.243130453,1.542431108,1.388120343
8.479,3.243243706,1.542481528,1.388265191
8.48,3.243192779,1.542680768,1.388374723
8.481,3.243276109,1.542688299,1.388460994
8.482,3.243587862,1.542684166,1.388565698
8.483,3.24375359,1.542682193,1.388675534
8.484,3.244033863,1.542804546,1.388797006
8.485,3.244284103,1.542934758,1.388942004
8.486,3.244425081,1.542914169,1.388975852
8.487,3.244804584,1.542896912,1.389079354
8.488,3.245014906,1.543008806,1.389180492
8.489,3.245260131,1.543010548,1.389288129
8.49,3.245321617,1.543025448,1.389449645
8.491,3.245670706,1.542995066,1.38949667
8.492,3.245890085,1.54307623,1.389535486
8.493,3.246077276,1.543072326,1.389509214
8.494,3.246204014,1.54309421,1.389531147
8.495,3.246833,1.543200266,1.389556729
8.496,3.247335953,1.54323025,1.389673961
8.497,3.248071924,1.543201089,1.389801145
8.498,3.248433445,1.543174912,1.389840522
8.499,3.248655472,1.543342485,1.389878097
8.5,3.248922371,1.543375239,1.389885758
8.501,3.249211393,1.543566243,1.3898795
8.502,3.24939828,1.543601646,1.389838323
8.503,3.249569989,1.543652809,1.389850182
8.504,3.25002457,1.543831305,1.389939434
8.505,3.250406059,1.544004566,1.390007633
8.506,3.250646767,1.544096283,1.390054213
8.507,3.250997596,1.544262831,1.390085443
8.508,3.251262925,1.544265782,1.390086162
8.509,3.251379187,1.544315338,1.390081855
8.51,3.251603189,1.544371175,1.390064936
8.511,3.252188634,1.544620243,1.390028734
8.512,3.252232133,1.544721464,1.389988956
8.513,3.252640051,1.544805138,1.389988661
8.514,3.253004707,1.544874607,1.389989431
8.515,3.253125522,1.5449902,1.389984862
8.516,3.253543148,1.545138705,1.389977338
8.517,3.253757113,1.545284424,1.389930304
8.518,3.254048951,1.545493851,1.389886194
8.519,3.254318407,1.545672071,1.38986842
8.52,3.25484828,1.545833258,1.389913327
8.521,3.255064779,1.54602126,1.389958426
8.522,3.255385936,1.546247296,1.389976247
8.523,3.255670176,1.546376738,1.39006584
8.524,3.255664928,1.546609984,1.390147304
8.525,3.255910711,1.546709899,1.390256783
8.526,3.256143794,1.546966894,1.39035202
8.527,3.256360686,1.547117563,1.390485327
8.528,3.256595659,1.547296085,1.390620034
8.529,3.256751137,1.547397912,1.390689026
8.53,3.25724357,1.547449529,1.390777646
8.531,3.257556795,1.54752873,1.39083308
8.532,3.257723488,1.547608784,1.390800528
8.533,3.258089069,1.547634519,1.390828494
8.534,3.258273464,1.547701474,1.390891749
8.535,3.258367162,1.54774627,1.3909815
8.536,3.258462538,1.547793606,1.39104703
8.537,3.258643648,1.547832322,1.391118443
8.538,3.258748013,1.547900023,1.391181732
8.539,3.258875869,1.547956208,1.391240565
8.54,3.259117258,1.548015409,1.391303364
8.541,3.259334211,1.548080219,1.391351626
8.542,3.259826937,1.548094761,1.391296
8.543,3.259986382,1.548149872,1.391287188
8.544,3.260364228,1.54820507,1.391394637
8.545,3.260434539,1.54829301,1.391388115
8.546,3.260591654,1.548355871,1.391371585
8.547,3.260692475,1.548407873,1.39135691
8.548,3.260969542,1.548436594,1.391458655
8.549,3.261366483,1.548486056,1.391570502
8.55,3.261438876,1.548509266,1.391706762
8.551,3.261746522,1.548572702,1.391807752
8.552,3.261991222,1.548625508,1.391933552
8.553,3.26236809,1.548698606,1.392029303
8.554,3.262559414,1.548800357,1.392053883
8.555,3.262782913,1.548870477,1.392046374
8.556,3.263068103,1.548956582,1.392041805
8.557,3.263250677,1.549049592,1.392080462
8.558,3.26346972,1.549140875,1.392147593
8.559,3.263918095,1.549266379,1.392188448
8.56,3.264149342,1.549320493,1.39226296
8.561,3.264363479,1.549446952,1.392304205
8.562,3.264498851,1.549505344,1.392310136
8.563,3.264564646,1.549587319,1.392317367
8.564,3.264787484,1.549664497,1.392343296
8.565,3.265209111,1.549801571,1.392427254
8.566,3.265425889,1.549893502,1.392515656
8.567,3.266047638,1.549998644,1.392616419
8.568,3.266308374,1.550219418,1.392741231
8.569,3.266544013,1.55048532,1.392828871
8.57,3.266596597,1.550666976,1.39291052
8.571,3.266853011,1.551015162,1.393003419
8.572,3.267086425,1.551363089,1.393047486
8.573,3.267318776,1.551525109,1.393111313
8.574,3.267308878,1.551732971,1.393228644
8.575,3.267349673,1.551870544,1.393303765
8.576,3.26753171,1.552064214,1.393394993
8.577,3.26779746,1.552261107,1.393489413
8.578,3.267971984,1.552365909,1.393630472
8.579,3.268279401,1.552516873,1.393776531
8.58,3.268511735,1.552651397,1.393857297
8.581,3.268777303,1.552836495,1.393962468
8.582,3.268851576,1.552944825,1.393982514
8.583,3.268983562,1.553099054,1.394088554
8.584,3.269579738,1.553416717,1.394193426
8.585,3.270119139,1.553647839,1.394304955
8.586,3.2703898,1.55389985,1.394356567
8.587,3.270548889,1.554047303,1.394372243
8.588,3.270797111,1.554137861,1.394423668
8.589,3.271181992,1.554238174,1.394464117
8.59,3.271461842,1.554305353,1.394540666
8.591,3.271884763,1.554412286,1.394608683
8.592,3.272227005,1.554515743,1.394690149
8.593,3.272504768,1.554696706,1.394759508
8.594,3.272965073,1.554871577,1.394784705
8.595,3.272966563,1.55508265,1.394844921
8.596,3.273081997,1.555235777,1.394896087
8.597,3.273216385,1.555455247,1.394956034
8.598,3.273340766,1.555607624,1.39507456
8.599,3.273487032,1.555689651,1.395185817
8.6,3.273621713,1.555824627,1.395326856
8.601,3.273718522,1.555940501,1.395476986
8.602,3.273797104,1.556154549,1.395549019
8.603,3.274281564,1.556283273,1.395609169
8.604,3.274675793,1.556566294,1.395687669
8.605,3.274818792,1.556844041,1.395786202
8.606,3.27511507,1.557121909,1.395854581
8.607,3.275527973,1.557357397,1.395876589
8.608,3.275810403,1.557646641,1.39595504
8.609,3.276147208,1.557795544,1.396079299
8.61,3.276250451,1.557991506,1.396130003
8.611,3.276427136,1.558195176,1.396197158
8.612,3.27692404,1.558551301,1.396310954
8.613,3.277347106,1.55874245,1.39639145
8.614,3.277611208,1.559085086,1.396476402
8.615,3.277961398,1.559395285,1.396537208
8.616,3.278435252,1.559670209,1.396607835
8.617,3.27841517,1.559985193,1.396672999
8.618,3.278555154,1.56027434,1.39669468
8.619,3.278878288,1.560593201,1.396702843
8.62,3.279263088,1.560902489,1.396697076
8.621,3.279803344,1.561250254,1.396756541
8.622,3.279998629,1.561601809,1.396788174
8.623,3.280295312,1.561830115,1.396811434
8.624,3.280690535,1.562242664,1.396888401
8.625,3.280831696,1.562582953,1.396907077
8.626,3.281118903,1.562825962,1.396910151
8.627,3.28123767,1.563034827,1.396881429
8.628,3.281711722,1.563246528,1.396890906
8.629,3.282131043,1.563503343,1.396888452
8.63,3.282527929,1.563727533,1.396883555
8.631,3.282863716,1.564070856,1.396887552
8.632,3.283205858,1.564375194,1.396863337
8.633,3.283855569,1.5646891,1.396844481
8.634,3.284060723,1.565009702,1.396815952
8.635,3.284335014,1.565239572,1.396828947
8.636,3.284522136,1.565487866,1.396856017
8.637,3.284882704,1.565786261,1.39687421
8.638,3.285366228,1.566023848,1.396934303
8.639,3.285764243,1.566213034,1.3969757
8.64,3.28604725,1.566593885,1.396995371
8.641,3.286337945,1.566948917,1.397048245
8.642,3.286521972,1.567385534,1.39707438
8.643,3.28679573,1.567852703,1.397149852
8.644,3.287230336,1.568079419,1.397275799
8.645,3.287577714,1.568405062,1.397398986
8.646,3.287727838,1.568570003,1.397493988
8.647,3.288296943,1.568929967,1.397611074
8.648,3.288418736,1.569370542,1.397688539
8.649,3.288703181,1.569692691,1.397785388
8.65,3.289123066,1.569943616,1.397809113
8.651,3.289333384,1.570182726,1.397905449
8.652,3.289872895,1.570490673,1.3980255
8.653,3.290609259,1.570691825,1.39810649
8.654,3.290783016,1.570832171,1.398158642
8.655,3.291110818,1.571076903,1.398200333
8.656,3.291453543,1.571250617,1.398227476
8.657,3.291777354,1.571602914,1.398258793
8.658,3.291984021,1.571771065,1.398313521
8.659,3.292052366,1.571959843,1.398358674
8.66,3.29221229,1.572121642,1.398446136
8.661,3.292358564,1.572289602,1.398525228
8.662,3.292519622,1.572371502,1.398601112
8.663,3.292792298,1.572667601,1.398656902
8.664,3.29309002,1.572782118,1.398674345
8.665,3.293535265,1.573040617,1.398677222
8.666,3.293930985,1.57324064,1.398700167
8.667,3.294191408,1.573540079,1.398740429
8.668,3.294691256,1.57389287,1.398788151
8.669,3.295030252,1.574115953,1.3987945
8.67,3.295213639,1.57433331,1.398812019
8.671,3.295672383,1.574408728,1.398847102
8.672,3.295982235,1.574640284,1.398889593
8.673,3.296536098,1.574853426,1.398919785
8.674,3.296943718,1.574955861,1.398954602
8.675,3.297181876,1.575157322,1.398978368
8.676,3.297391634,1.57521445,1.399027513
8.677,3.297624672,1.575315459,1.399052928
8.678,3.297754689,1.57537138,1.399089725
8.679,3.297979886,1.575401046,1.399116696
8.68,3.29837167,1.575437057,1.39909558
8.681,3.298736451,1.575501404,1.39912528
8.682,3.299093887,1.575550735,1.399173283
8.683,3.299406291,1.575640076,1.39919621
8.684,3.299727573,1.575710072,1.399217176
8.685,3.300066984,1.575884485,1.399268194
8.686,3.300310016,1.57600672,1.399288502
8.687,3.300527126,1.576220264,1.399338048
8.688,3.300799772,1.576429683,1.399394861
8.689,3.301015492,1.576695216,1.399472725
8.69,3.301418417,1.576976087,1.39951928
8.691,3.301858916,1.577194616,1.399569041
8.692,3.302162647,1.577489273,1.399646321
8.693,3.302560925,1.577778438,1.399697869
8.694,3.302918411,1.578096656,1.399713348
8.695,3.303143244,1.578449379,1.399770923
8.696,3.303740752,1.578720793,1.399841489
8.697,3.304129622,1.578919187,1.399892586
8.698,3.304408394,1.579196526,1.399956074
8.699,3.305063807,1.57960382,1.399988872
8.7,3.305638692,1.579957341,1.400048367
8.701,3.305985135,1.580276307,1.400123682
8.702,3.306462743,1.580593436,1.400189603
8.703,3.306635252,1.58084886,1.40025259
8.704,3.306907906,1.581059551,1.400308086
8.705,3.307075222,1.581265993,1.400358314
8.706,3.307597903,1.581329033,1.400378358
8.707,3.307760369,1.581475561,1.400393616
8.708,3.307743678,1.581505215,1.400409089
8.709,3.308110194,1.58160435,1.400425698
8.71,3.308308627,1.58173945,1.40043708
8.711,3.308544677,1.581840445,1.400457209
8.712,3.309033399,1.581860678,1.400478925
8.713,3.309146065,1.581946719,1.400517718
8.714,3.309517761,1.581953687,1.400481635
8.715,3.309978337,1.582127482,1.400455292
8.716,3.310190262,1.582128318,1.400528805
8.717,3.310515631,1.582214981,1.400534565
8.718,3.310606961,1.582331209,1.400539932
8.719,3.310593797,1.582417435,1.400549724
8.72,3.311214864,1.582423534,1.400556864
8.721,3.31141928,1.582440705,1.400557206
8.722,3.311766133,1.582455949,1.400568645
8.723,3.311874055,1.582571353,1.400557625
8.724,3.312242784,1.582649207,1.400549618
8.725,3.312383573,1.582741523,1.40053865
8.726,3.312240849,1.582901029,1.400565027
8.727,3.312436242,1.582937982,1.40060104
8.728,3.312525882,1.58308417,1.400617498
8.729,3.31256045,1.583414275,1.400615379
8.73,3.312762647,1.583552779,1.400616197
8.731,3.312824564,1.583882401,1.400681149
8.732,3.31289888,1.583937687,1.40079101
8.733,3.312889002,1.584283535,1.40086231
8.734,3.312857316,1.58465747,1.400887461
8.735,3.313059633,1.584859245,1.400954721
8.736,3.313013101,1.584940818,1.401057965
8.737,3.313165094,1.58533826,1.40107722
8.738,3.313287148,1.585624988,1.401044733
8.739,3.313489504,1.585774618,1.401108825
8.74,3.313646668,1.585855281,1.401195849
8.741,3.313883938,1.586209843,1.401278396
8.742,3.313975468,1.586461291,1.401375489
8.743,3.314112782,1.586852057,1.401471539
8.744,3.314290632,1.587107183,1.40155098
8.745,3.314480028,1.587340377,1.401682618
8.746,3.314728317,1.587629499,1.40170596
8.747,3.314862015,1.587912244,1.401713123
8.748,3.314992452,1.58829634,1.401718034
8.749,3.315168821,1.588626894,1.40174187
8.75,3.315267204,1.588789015,1.401769293
8.751,3.315366854,1.589092974,1.401771972
8.752,3.315437177,1.589366737,1.401783916
8.753,3.315541655,1.589649715,1.401806727
8.754,3.315691691,1.589947359,1.401860018
8.755,3.315789705,1.590233962,1.401902285
8.756,3.315972375,1.590539952,1.401908237
8.757,3.316041837,1.590875895,1.40198375
8.758,3.316223549,1.591171059,1.402030747
8.759,3.316584405,1.591427007,1.40212934
8.76,3.316608738,1.591625079,1.402225273
8.761,3.316630636,1.591937558,1.402289141
8.762,3.316671693,1.59217988,1.40237772
8.763,3.316769561,1.592520943,1.402464717
8.764,3.316683071,1.592939236,1.402555458
8.765,3.316664482,1.593254512,1.40263487
8.766,3.316881196,1.593559209,1.402706153
8.767,3.317122552,1.593800328,1.40275592
8.768,3.317359135,1.594103522,1.40276701
8.769,3.317449725,1.594483363,1.402785824
8.77,3.317485106,1.594771473,1.402796153
8.771,3.317768898,1.595054333,1.402798715
8.772,3.31789079,1.595414477,1.402800387
8.773,3.318162379,1.595733009,1.402833422
8.774,3.318334656,1.595958587,1.402851771
8.775,3.318728355,1.59609955,1.402898692
8.776,3.318847368,1.596294215,1.402968472
8.777,3.319219091,1.596555629,1.403044384
8.778,3.31941488,1.596685188,1.403110857
8.779,3.319429362,1.596958895,1.403141013
8.78,3.319560233,1.597163731,1.403241966
8.781,3.31982999,1.597339,1.40333459
8.782,3.320376161,1.597516099,1.403445837
8.783,3.320698906,1.597790502,1.403552636
8.784,3.320826481,1.598015996,1.40367541
8.785,3.321251224,1.598313971,1.403732682
8.786,3.321377647,1.598492156,1.403784625
8.787,3.321521014,1.598613191,1.40381629
8.788,3.32191591,1.598806831,1.403857803
8.789,3.322275269,1.598928482,1.403887254
8.79,3.322946357,1.599169773,1.403941387
8.791,3.323573075,1.59924924,1.403976949
8.792,3.323751573,1.599457972,1.404002225
8.793,3.324042678,1.599507167,1.404040702
8.794,3.324544697,1.599581508,1.404081739
8.795,3.324918513,1.599743162,1.404121107
8.796,3.325407289,1.599849531,1.404164733
8.797,3.325685686,1.599969467,1.404209858
8.798,3.325921405,1.600110272,1.404301294
8.799,3.326143931,1.600255894,1.404365337
8.8,3.326266464,1.600355026,1.404443775
8.801,3.326424042,1.600520671,1.404525078
8.802,3.326607366,1.600675204,1.404603832
8.803,3.327043902,1.600798999,1.404677116
