Pose/Time (ns),ZINC000100299612: PersScore 0.024 PoseScore 3.319 DockingScore -9.735,GTP: PersScore 0.214 PoseScore 1.633 DockingScore -15.753,ZINC000003932191: PersScore 0.452 PoseScore 1.419 DockingScore -13.397,ZINC000077301904 PersScore 0.536 PoseScore 2.553 DockingScore -13.363,ZINC000003830434 PersScore 0.313 PoseScore 1.972 DockingScore -9.597,ZINC000004215255 PersScore 0.445 PoseScore 2.772 DockingScore -13.930,ZINC000095615286 PersScore 0.229 PoseScore 2.699 DockingScore -12.759,ZINC000150374455 PersScore 0.209 PoseScore 3.062 DockingScore -13.887,ZINC000008655696 PersScore 0.042 PoseScore 3.214 DockingScore -14.072
5.782,2.652916749,1.226058707,1.350006586,2.054151488,1.924760167,2.446382742,2.19084098,2.650651774,2.246013867
5.783,2.653070532,1.226087918,1.34993347,2.054273883,1.924976968,2.44651828,2.190868571,2.650898809,2.246366205
5.784,2.653239081,1.226109513,1.349809182,2.054546634,1.925089059,2.446648124,2.190882108,2.650997296,2.246847995
5.785,2.65338155,1.226133137,1.349702369,2.054696322,1.925355625,2.446744634,2.190898,2.651114427,2.247193817
5.786,2.653512868,1.226202143,1.349614363,2.054834097,1.925671488,2.44685853,2.190926966,2.651237225,2.247557556
5.787,2.653822666,1.226250096,1.349549229,2.054933816,1.926004797,2.44696983,2.190944217,2.651401118,2.248014341
5.788,2.653968668,1.226327555,1.349503465,2.055231047,1.92635451,2.447104854,2.19099327,2.651736732,2.248191077
5.789,2.654103323,1.2264486,1.349444835,2.055338564,1.926638781,2.447226547,2.191073868,2.652095307,2.248387646
5.79,2.65431853,1.226489792,1.349350784,2.055415656,1.92688667,2.447316563,2.191194333,2.652361144,2.248635275
5.791,2.654516528,1.226540796,1.349224143,2.055464301,1.92715331,2.447424768,2.191268048,2.652468284,2.248807481
5.792,2.654653513,1.226759513,1.349046409,2.055616616,1.927454609,2.447551685,2.191313116,2.652776579,2.249197852
5.793,2.654770565,1.226947444,1.348840203,2.055838413,1.927594006,2.447643214,2.191406443,2.653046998,2.249550202
5.794,2.654931509,1.226998889,1.348792022,2.055936723,1.927802186,2.447720846,2.191442321,2.653245752,2.24996525
5.795,2.65514813,1.227105312,1.348769931,2.055979895,1.92803393,2.447827421,2.191470771,2.653295253,2.250352532
5.796,2.65529014,1.227390332,1.348807704,2.055979169,1.928235934,2.447867736,2.191576518,2.65357856,2.250901961
5.797,2.655540957,1.22760931,1.348823576,2.056112579,1.92846013,2.447975652,2.191575699,2.653757811,2.251170489
5.798,2.655684159,1.227703996,1.348877833,2.056139933,1.928679552,2.448099861,2.191547274,2.653971638,2.251415971
5.799,2.656054413,1.22771758,1.348944604,2.056208913,1.928981581,2.448115097,2.191616485,2.654144378,2.251739446
5.8,2.656090109,1.227852287,1.348836225,2.056381125,1.929169152,2.448178579,2.191577237,2.654445576,2.251975867
5.801,2.655982719,1.227955576,1.348826785,2.056600796,1.929504199,2.4482638,2.191505435,2.654687875,2.252286184
5.802,2.655872742,1.228034123,1.348752321,2.056791789,1.929793747,2.448292502,2.191550346,2.654762686,2.252683472
5.803,2.656012783,1.228109467,1.348692449,2.056797983,1.930067434,2.448353755,2.191646704,2.654890164,2.253155507
5.804,2.656182195,1.228203897,1.348688527,2.056799585,1.930385271,2.448444093,2.191673746,2.655168899,2.253357335
5.805,2.656416439,1.228276081,1.348674969,2.056911974,1.930580504,2.44848978,2.191696652,2.655365877,2.253527024
5.806,2.656409852,1.228357477,1.348658884,2.056994943,1.930736584,2.448564314,2.191708948,2.655441473,2.253929954
5.807,2.656614772,1.22845308,1.348638335,2.057029438,1.930876223,2.448640152,2.191704204,2.65570897,2.254340997
5.808,2.656814992,1.228558255,1.348713826,2.057052386,1.931037709,2.448776179,2.191671099,2.655903806,2.254475732
5.809,2.657108241,1.228634198,1.34870439,2.0571606,1.931211145,2.448866502,2.192272629,2.656134656,2.254724251
5.81,2.657206081,1.228698454,1.348718692,2.057211839,1.931340227,2.448983517,2.193079684,2.656570142,2.25496324
5.811,2.657329352,1.228782413,1.34869911,2.057420843,1.93148323,2.449075977,2.19308888,2.65715509,2.2551962
5.812,2.657401971,1.228874542,1.348772,2.05769136,1.931631096,2.449190287,2.193146048,2.657608727,2.25537275
5.813,2.657490072,1.228982734,1.348668685,2.057913842,1.931772295,2.449308488,2.193197493,2.657909423,2.255771073
5.814,2.65767126,1.229082537,1.348555192,2.058112361,1.931951931,2.449413912,2.193310179,2.65828811,2.256185913
5.815,2.657697037,1.229171041,1.348519873,2.05836817,1.932163195,2.449453018,2.193732848,2.658715618,2.256363468
5.816,2.657921628,1.229217331,1.348572533,2.058547284,1.932228632,2.449555777,2.193802884,2.658934113,2.256839695
5.817,2.657963312,1.229323156,1.348636227,2.058757106,1.932444625,2.449630539,2.193808904,2.658994795,2.256976951
5.818,2.658293507,1.229392031,1.348730738,2.05889759,1.93268176,2.449732599,2.193854909,2.659201021,2.257299217
5.819,2.658478942,1.229498238,1.348806351,2.059161194,1.932889223,2.449855128,2.19386488,2.659262437,2.257527423
5.82,2.658746947,1.229597328,1.348841218,2.059397167,1.933145385,2.449941688,2.193932106,2.659364356,2.25770992
5.821,2.65897301,1.229679406,1.348876315,2.059605975,1.933300008,2.450071229,2.193983405,2.65965354,2.257975488
5.822,2.658975561,1.229744985,1.348944131,2.059815786,1.933424998,2.450159188,2.194046037,2.659879594,2.258276299
5.823,2.659119573,1.229811717,1.348989503,2.060020969,1.933461701,2.450224678,2.194109171,2.6600273,2.258416426
5.824,2.659257085,1.229915022,1.348913775,2.06023128,1.933648383,2.450286705,2.194129839,2.660449944,2.258599968
5.825,2.659509978,1.229983969,1.348900204,2.060355711,1.933788642,2.450415172,2.194140779,2.660585262,2.258836815
5.826,2.659772855,1.23003159,1.348837686,2.06059262,1.933958622,2.450564083,2.194179884,2.660772763,2.259019117
5.827,2.66021873,1.23009483,1.348762052,2.060730844,1.934179721,2.450689521,2.194264637,2.661113724,2.259182842
5.828,2.660371475,1.230155197,1.348755041,2.061046436,1.934372691,2.450820565,2.194404998,2.66118506,2.259367362
5.829,2.660639566,1.230251106,1.348653295,2.061330361,1.934581663,2.450958334,2.194596323,2.661366647,2.259575075
5.83,2.660955719,1.230374096,1.348619821,2.061518429,1.934814356,2.451088821,2.194695544,2.661536055,2.25987208
5.831,2.66139931,1.230443656,1.348592941,2.061625625,1.934936957,2.451195565,2.194837615,2.661870987,2.260234404
5.832,2.661600999,1.230503076,1.348581378,2.061734642,1.934986048,2.451279645,2.194981365,2.662086538,2.260577853
5.833,2.661898629,1.230587259,1.348665618,2.061748897,1.93507494,2.451312859,2.195046901,2.662074571,2.260859184
5.834,2.662006298,1.230680403,1.348702051,2.06187685,1.935223974,2.45146489,2.195093262,2.662243083,2.261088849
5.835,2.662232708,1.230758565,1.348748298,2.061962182,1.935396088,2.451568216,2.195186538,2.662352762,2.261318394
5.836,2.662427843,1.230913451,1.348694987,2.06203547,1.935627969,2.45170198,2.195275493,2.662665178,2.26150946
5.837,2.662591686,1.231051363,1.348755792,2.06216826,1.935832831,2.45176149,2.195339507,2.662952192,2.261803113
5.838,2.662877096,1.231157069,1.348739971,2.062362046,1.936040108,2.451803406,2.195391685,2.663230659,2.262181104
5.839,2.663333821,1.231310215,1.348736519,2.062590829,1.936199241,2.451903279,2.195410643,2.663623082,2.262563921
5.84,2.663491535,1.231483629,1.348736341,2.062734116,1.936231759,2.452038636,2.195439777,2.664000678,2.262758276
5.841,2.663883049,1.231669035,1.348692249,2.062901307,1.936364356,2.452128908,2.195497303,2.664386103,2.262909972
5.842,2.664276485,1.231828186,1.348765941,2.063073346,1.936530031,2.452253027,2.195598723,2.664635572,2.263282215
5.843,2.664462732,1.231964244,1.348813765,2.063205347,1.93669482,2.452338278,2.195687539,2.664975752,2.263459678
5.844,2.664745529,1.232162215,1.348836377,2.063344741,1.93685245,2.452395765,2.195825016,2.665218754,2.263663625
5.845,2.664911315,1.232297119,1.348816968,2.063466572,1.937053383,2.452439446,2.195961971,2.665475278,2.263870285
5.846,2.665141141,1.232426402,1.348814362,2.063587549,1.937161558,2.452481456,2.196074953,2.666046272,2.264153061
5.847,2.665447592,1.232593574,1.34887447,2.06369909,1.937320446,2.452526315,2.196188343,2.666259595,2.264536395
5.848,2.665796183,1.232765582,1.348902001,2.063826466,1.937425596,2.452532155,2.196300979,2.666471032,2.264782279
5.849,2.666081173,1.232994387,1.348935247,2.063983439,1.937518044,2.452697958,2.196397771,2.666974668,2.265049292
5.85,2.666418877,1.233213932,1.348929199,2.064124828,1.937802792,2.452823409,2.196548532,2.667109224,2.265318713
5.851,2.666581194,1.233374612,1.34897305,2.064259921,1.937914563,2.452974935,2.196715591,2.667342311,2.265693684
5.852,2.666954255,1.233511065,1.34900543,2.064392348,1.93803456,2.453166734,2.196861484,2.667531527,2.266146424
5.853,2.667091742,1.233675492,1.349078236,2.06455106,1.938072393,2.453344722,2.196977297,2.667854997,2.266658338
5.854,2.667359194,1.233803805,1.349177678,2.064690274,1.938183295,2.453595021,2.197027272,2.668063002,2.266937918
5.855,2.667472946,1.233929648,1.349304403,2.064763366,1.938406039,2.453802918,2.197062583,2.668305621,2.267297581
5.856,2.667576019,1.234032869,1.349384967,2.06485306,1.938481372,2.454056747,2.197058853,2.668597934,2.267702365
5.857,2.667845286,1.234121774,1.349439409,2.06499461,1.938635215,2.454212143,2.197170825,2.668760142,2.268037302
5.858,2.668085802,1.234193428,1.349538323,2.065169451,1.938741518,2.454486612,2.197214357,2.66886826,2.268236751
5.859,2.668257136,1.234268535,1.34964086,2.065321087,1.938895313,2.454689095,2.197324197,2.669090888,2.268408208
5.86,2.66834271,1.234369046,1.349762656,2.065425193,1.939092816,2.454860638,2.197446995,2.669220494,2.268767564
5.861,2.668598694,1.23451673,1.349747602,2.065524419,1.939288956,2.455027078,2.197606319,2.669425097,2.269071955
5.862,2.668756104,1.23463083,1.349758606,2.065678423,1.939475812,2.455243935,2.197726512,2.669537549,2.269464799
5.863,2.668988588,1.234805651,1.349750324,2.065776651,1.939814437,2.455471935,2.197792664,2.669613411,2.269836014
5.864,2.669236955,1.234979362,1.349777626,2.065850036,1.940090011,2.455717379,2.197907651,2.670025775,2.270091355
5.865,2.669505922,1.235147287,1.349864573,2.065921795,1.94035039,2.455907124,2.197939856,2.670195982,2.270481482
5.866,2.669779071,1.235232458,1.349993341,2.065984127,1.940485261,2.456028866,2.197996291,2.67027268,2.270779727
5.867,2.669913179,1.235291316,1.350079907,2.066051641,1.940561005,2.456154445,2.198112079,2.670285736,2.271105364
5.868,2.670233625,1.235339214,1.350142553,2.06612698,1.940622368,2.456272505,2.198260812,2.67057364,2.27139042
5.869,2.670514163,1.235448148,1.350181641,2.066210877,1.940699273,2.456345992,2.198387857,2.670585547,2.27167444
5.87,2.670678034,1.235561425,1.350171072,2.066273909,1.940805478,2.456456052,2.198481357,2.670626075,2.272033693
5.871,2.670809525,1.235702435,1.350242386,2.066395233,1.940914379,2.456635316,2.198576579,2.670677135,2.272254261
5.872,2.670956145,1.235741245,1.350189333,2.066451736,1.941189309,2.456758051,2.198714243,2.670904406,2.272592625
5.873,2.671144457,1.235780612,1.350267571,2.066530642,1.941310521,2.456760173,2.198828265,2.6711304,2.272841613
5.874,2.671402974,1.235909918,1.350355322,2.066633867,1.941513902,2.456908083,2.198985978,2.671510687,2.273050879
5.875,2.67156241,1.23601736,1.350477406,2.066713145,1.941743374,2.456947122,2.199135319,2.671582682,2.273288236
5.876,2.671766211,1.236110192,1.350539226,2.066800757,1.941783092,2.456973291,2.199203388,2.671770923,2.273674485
5.877,2.671930301,1.236215286,1.350615977,2.066879652,1.941928765,2.457002175,2.199347379,2.671962769,2.273949873
5.878,2.672014765,1.236256645,1.350516094,2.066942268,1.942248301,2.457142163,2.199508139,2.672094376,2.274137434
5.879,2.672263573,1.236249812,1.350562563,2.067007193,1.942482462,2.45717207,2.199638719,2.672322856,2.274249751
5.88,2.672425656,1.236303123,1.350609319,2.067111609,1.942710522,2.457171636,2.199800717,2.672420341,2.274379451
5.881,2.672582339,1.236388275,1.350603966,2.06717261,1.942890516,2.457253229,2.199926997,2.672690048,2.274523381
5.882,2.672841632,1.236475326,1.350593489,2.067216318,1.943172764,2.45731382,2.200038655,2.67290814,2.274732766
5.883,2.673052828,1.236552437,1.350537801,2.067281448,1.943302668,2.457385854,2.200172008,2.672989501,2.274845785
5.884,2.673310575,1.236610379,1.35051522,2.067343059,1.943606395,2.457431304,2.200301617,2.673071811,2.275017559
5.885,2.673396302,1.236689787,1.350550561,2.067390543,1.943830243,2.457432635,2.20045779,2.673259501,2.275222419
5.886,2.673619777,1.236702719,1.350577312,2.067448612,1.943988892,2.457504166,2.200643058,2.673505485,2.275556233
5.887,2.673807576,1.236785359,1.350490206,2.067497606,1.944259713,2.457569652,2.200757824,2.673768091,2.275663881
5.888,2.673920021,1.236849589,1.350534479,2.067575616,1.944495747,2.457669739,2.200833695,2.673950454,2.275985342
5.889,2.674099928,1.236904163,1.350524723,2.067634353,1.94480023,2.457709419,2.200914619,2.674223146,2.276106667
5.89,2.67417293,1.236963072,1.350545194,2.067680047,1.944939901,2.457803038,2.201010821,2.67440642,2.27623951
5.891,2.674322995,1.237038165,1.350519318,2.067729198,1.945146623,2.457863266,2.201129968,2.674530459,2.27641881
5.892,2.674383264,1.237111518,1.350615181,2.067781369,1.945415447,2.45795151,2.201244576,2.674975166,2.27672651
5.893,2.674523229,1.237192229,1.350672893,2.067838843,1.945575981,2.457999091,2.201391191,2.675231723,2.276873432
5.894,2.674622301,1.237199179,1.350637515,2.067931429,1.945871421,2.457968806,2.201504957,2.675597453,2.277007226
5.895,2.674703765,1.237208758,1.350621602,2.068003811,1.946115994,2.457953352,2.201653014,2.675960062,2.277096652
5.896,2.674829031,1.237250262,1.35045716,2.068118926,1.946390815,2.457975524,2.201829037,2.676312933,2.277271668
5.897,2.674879277,1.237283916,1.350432031,2.068236253,1.946536723,2.458056941,2.201999291,2.676546689,2.2775152
5.898,2.675002057,1.237414343,1.350407281,2.068369737,1.946700114,2.458080327,2.202109537,2.676799917,2.277747045
5.899,2.675104924,1.237506119,1.350329009,2.068469056,1.946819103,2.458121239,2.202241489,2.677199923,2.277937296
5.9,2.675279819,1.23759661,1.350281891,2.068574649,1.946843807,2.458170773,2.202345632,2.677424612,2.278164099
5.901,2.675371318,1.237640586,1.350208717,2.068673528,1.946958511,2.458251175,2.202414776,2.677605775,2.278325408
5.902,2.675716855,1.237763018,1.350129981,2.068791498,1.947035772,2.458331744,2.202576389,2.678003501,2.278479456
5.903,2.676086349,1.237845202,1.350043489,2.068887079,1.947125542,2.458424962,2.202753309,2.678322168,2.278612117
5.904,2.676314457,1.237947443,1.350021913,2.069004601,1.947191307,2.458544738,2.202877507,2.678586699,2.278859052
5.905,2.676796418,1.238051223,1.349903262,2.069098988,1.947214979,2.458647447,2.202997534,2.678762909,2.279171495
5.906,2.677187746,1.238159529,1.3498516,2.069197478,1.947276155,2.458839801,2.203094337,2.679020138,2.279423063
5.907,2.677531192,1.238240183,1.349818678,2.069323394,1.947358663,2.458994818,2.203190129,2.679224192,2.279592034
5.908,2.6776169,1.23832932,1.349731298,2.0694767,1.947416271,2.459173911,2.203320582,2.679662762,2.279779147
5.909,2.677695706,1.238400943,1.349626713,2.069645196,1.947517762,2.459352686,2.203372227,2.679900466,2.280163717
5.91,2.677691253,1.238480727,1.349549878,2.06979886,1.947550566,2.45951825,2.203449703,2.680062913,2.280371104
5.911,2.67793766,1.238582759,1.349468947,2.070080015,1.947625353,2.459676128,2.203578678,2.68020573,2.28070188
5.912,2.678158892,1.238608136,1.349452896,2.070273913,1.947666629,2.459724573,2.20364502,2.680347911,2.28107832
5.913,2.678315134,1.238619633,1.349390825,2.070474661,1.947703078,2.459833434,2.203731818,2.680449572,2.281361821
5.914,2.67846913,1.238676641,1.349260089,2.070653653,1.947736633,2.459893065,2.203923948,2.680557103,2.281544628
5.915,2.678602734,1.23874589,1.349179787,2.07088549,1.947748162,2.460052098,2.204135765,2.680639248,2.281834189
5.916,2.678759156,1.238856252,1.349186026,2.0711068,1.947816191,2.460095016,2.204358757,2.680673506,2.281998705
5.917,2.678963098,1.238914704,1.349149782,2.07129756,1.947838954,2.460152575,2.204554293,2.680750533,2.282132429
5.918,2.679378991,1.238956408,1.349035512,2.071559625,1.94788992,2.460301995,2.204827311,2.680787618,2.282233038
5.919,2.679763822,1.239050995,1.348965556,2.071779754,1.947894026,2.460373766,2.205024325,2.680828735,2.282344499
5.92,2.679910988,1.239124269,1.348918454,2.07197079,1.94791531,2.460468653,2.20509297,2.680895971,2.282435507
5.921,2.679921964,1.23921989,1.348891743,2.072184369,1.947974008,2.46051486,2.205184306,2.680947523,2.282699113
5.922,2.680248559,1.239274501,1.348831014,2.072423971,1.948043865,2.460655765,2.205300359,2.680958853,2.282779525
5.923,2.680307057,1.239369478,1.348824505,2.072643175,1.948093191,2.460816879,2.205391196,2.680902117,2.282937536
5.924,2.680637494,1.239474034,1.348783724,2.072856142,1.948115412,2.460991868,2.205403569,2.680795608,2.282983684
5.925,2.680634413,1.239496022,1.348747989,2.073085639,1.948197361,2.46111895,2.205440604,2.680815545,2.283268157
5.926,2.680739497,1.239491884,1.348700986,2.0732534,1.948256144,2.461260322,2.205482122,2.680796748,2.283403986
5.927,2.680804434,1.239497792,1.348663575,2.073487986,1.948313893,2.461301648,2.205563139,2.680781504,2.283489647
5.928,2.680934346,1.239558002,1.348635389,2.073688091,1.948336414,2.461325092,2.205692613,2.680716749,2.283620272
5.929,2.681121435,1.239609483,1.348617836,2.07389109,1.948341772,2.461328008,2.205680317,2.680714098,2.283654357
5.93,2.68152011,1.239655909,1.348611876,2.074093981,1.948422676,2.46135163,2.205820419,2.680644244,2.283671272
5.931,2.681735734,1.239717423,1.348615533,2.074300001,1.948500409,2.461385006,2.205860111,2.680672338,2.283803682
5.932,2.681897481,1.239803442,1.348574122,2.074426941,1.948621293,2.46142001,2.206021391,2.680687848,2.283860529
5.933,2.682162144,1.23988021,1.348604482,2.074630505,1.948650296,2.461471748,2.206197068,2.680775548,2.283897291
5.934,2.682509282,1.239934524,1.348656187,2.074842003,1.948717549,2.461484123,2.20631237,2.680909981,2.284006784
5.935,2.682850182,1.239996463,1.348682518,2.075108652,1.94872543,2.46154226,2.206444703,2.681084888,2.284187602
5.936,2.683139392,1.240101104,1.348678512,2.075346661,1.948756204,2.461569777,2.206645003,2.681222437,2.284375404
5.937,2.683489417,1.240213797,1.348713975,2.075559966,1.948782103,2.461588828,2.20671578,2.68148609,2.284690239
5.938,2.683946625,1.240438448,1.348611275,2.075790646,1.948890189,2.461622812,2.206781122,2.681803387,2.284891333
5.939,2.684106656,1.240695781,1.348581887,2.076002202,1.949060703,2.461724477,2.206839861,2.682046988,2.285074366
5.94,2.68425196,1.240897872,1.348540791,2.076194648,1.949216153,2.461802278,2.206905459,2.682297629,2.285247688
5.941,2.684561965,1.241016993,1.348457436,2.076353247,1.949325523,2.46184736,2.207015117,2.682558505,2.285381762
5.942,2.684731927,1.241120506,1.348364463,2.076500986,1.949388501,2.461965649,2.207173705,2.682872768,2.285654234
5.943,2.684896069,1.241209157,1.348267828,2.07667022,1.949456418,2.46205877,2.207370421,2.683093746,2.285846999
5.944,2.685181,1.241249275,1.34824624,2.07689701,1.949459723,2.462155148,2.207481417,2.683295177,2.286266604
5.945,2.685370936,1.241389864,1.348155675,2.077134385,1.949530483,2.462380754,2.207613638,2.683656709,2.286502618
5.946,2.685543053,1.241460849,1.348125252,2.077353825,1.949560203,2.462523956,2.207751566,2.683889687,2.286732323
5.947,2.685701035,1.241528259,1.348136984,2.077593354,1.949630227,2.462648902,2.207901667,2.6841194,2.286904435
5.948,2.685870078,1.241593182,1.348156028,2.077751774,1.949746082,2.462751854,2.208019561,2.684337761,2.287065501
5.949,2.686160061,1.241720777,1.348140155,2.077935303,1.94992761,2.462797019,2.208045642,2.684541192,2.287301416
5.95,2.686453487,1.241845102,1.348155605,2.07814236,1.94996053,2.462862646,2.208214121,2.684902876,2.28769191
5.951,2.686744579,1.241948229,1.348152021,2.078350006,1.950038428,2.462903041,2.208322567,2.685185086,2.287867095
5.952,2.687144876,1.242055922,1.34810562,2.078556661,1.950073972,2.46296743,2.20839984,2.685441507,2.28804599
5.953,2.687497387,1.242118529,1.34808308,2.0787934,1.950128781,2.463057208,2.208611526,2.685837802,2.288319782
5.954,2.687788847,1.242197399,1.348047911,2.079038044,1.950228022,2.463124233,2.208747859,2.686164992,2.288492559
5.955,2.687979128,1.242270469,1.348106411,2.079173141,1.950320762,2.463193737,2.20891501,2.686357825,2.288720304
5.956,2.688288407,1.242350464,1.348057475,2.079332167,1.950351205,2.463280615,2.2090429,2.686571891,2.289027669
5.957,2.688565774,1.242470346,1.348024394,2.079525674,1.950440588,2.463461873,2.209154628,2.686606663,2.289330662
5.958,2.688831049,1.242559269,1.347888174,2.079720624,1.950491294,2.463550693,2.209240815,2.686728276,2.28959406
5.959,2.689207387,1.242655367,1.347822115,2.079847673,1.950554189,2.463643572,2.209392474,2.686872635,2.289957983
5.96,2.689588377,1.242768993,1.347688757,2.079924161,1.950613174,2.463700882,2.209591627,2.68707302,2.290334361
5.961,2.689946035,1.242836069,1.347683639,2.080120243,1.950640837,2.463816677,2.209714032,2.687196069,2.290683568
5.962,2.690236638,1.242878709,1.347682095,2.080318327,1.950697988,2.463971631,2.209838542,2.687371331,2.290908025
5.963,2.690422741,1.242947739,1.34763771,2.080507238,1.950749623,2.464165348,2.209920854,2.68750108,2.291155255
5.964,2.690575883,1.243073709,1.347645923,2.080594794,1.950819734,2.464357858,2.21013084,2.687722862,2.291356848
5.965,2.690743211,1.243181802,1.347598872,2.080673067,1.950897078,2.464415479,2.21022285,2.687979418,2.291848926
5.966,2.691251583,1.243318395,1.347468023,2.080743118,1.951040581,2.464532648,2.21043669,2.688181664,2.292236084
5.967,2.691441298,1.243424625,1.34745335,2.080876486,1.951201733,2.464639432,2.210704403,2.688534812,2.292631916
5.968,2.691751968,1.243489191,1.34743647,2.080995882,1.951340771,2.464805474,2.210886586,2.688821149,2.293117515
5.969,2.692259217,1.243528771,1.347422709,2.081054801,1.951414238,2.464931915,2.211077927,2.688994481,2.293371833
5.97,2.692656534,1.243678632,1.347246411,2.081166896,1.951487069,2.465033658,2.211172196,2.689166676,2.293813717
5.971,2.692903707,1.243793391,1.347159812,2.08131142,1.951536194,2.465192621,2.211435671,2.689780484,2.294006543
5.972,2.693212926,1.24381198,1.347096648,2.081362605,1.951564821,2.465385545,2.211693901,2.690279562,2.294489231
5.973,2.693641553,1.243847751,1.347037705,2.081391135,1.951617748,2.465523581,2.211871987,2.690519676,2.294847735
5.974,2.694130427,1.244015249,1.347024515,2.081427925,1.951672214,2.465704975,2.212040862,2.690846308,2.29500891
5.975,2.69442901,1.244136572,1.347041671,2.0814797,1.951700523,2.465857235,2.212322637,2.691370046,2.295626025
5.976,2.694632552,1.244217197,1.347030346,2.081549792,1.951770592,2.466049422,2.212527632,2.691678028,2.295958752
5.977,2.694878051,1.244316693,1.347059005,2.081598356,1.951842774,2.466229948,2.212719068,2.691968955,2.296346156
5.978,2.695110242,1.244445553,1.34705062,2.081688963,1.952007525,2.466388925,2.212908517,2.692480254,2.296776947
5.979,2.695423313,1.244593267,1.347052349,2.081807753,1.952272359,2.466481554,2.213220002,2.693045907,2.296906726
5.98,2.695803955,1.244755653,1.346903581,2.081900133,1.9524811,2.466620291,2.213401305,2.693566118,2.297034742
5.981,2.696125241,1.244870971,1.34686242,2.082005957,1.952674577,2.466815202,2.213760465,2.693845806,2.297262908
5.982,2.696625568,1.245073158,1.34674504,2.082096098,1.952874236,2.466904031,2.213975576,2.694102781,2.297551498
5.983,2.696925567,1.245197961,1.3467486,2.082184263,1.953109695,2.467063848,2.21424647,2.694262038,2.29796777
5.984,2.697074062,1.245373592,1.346719373,2.082251666,1.953429986,2.467169255,2.214463836,2.694463178,2.298466072
5.985,2.697330203,1.245467871,1.346690912,2.082342014,1.953665128,2.46730855,2.214657948,2.694602974,2.298919279
5.986,2.697801674,1.245538851,1.346656119,2.082441358,1.953809582,2.46753515,2.214877321,2.69474557,2.299199271
5.987,2.698015343,1.245574211,1.346609822,2.082518332,1.954045971,2.467636881,2.2150495,2.694719009,2.299497889
5.988,2.698245493,1.245644143,1.346628276,2.08258017,1.954280019,2.46774401,2.21531284,2.694735652,2.299729781
5.989,2.698657007,1.245678651,1.346608756,2.082635762,1.954515777,2.467860972,2.215524238,2.694779925,2.300223672
5.99,2.699022237,1.245719176,1.346578339,2.08270099,1.954791015,2.467970753,2.215788816,2.694853781,2.300495074
5.991,2.699319188,1.245841482,1.346557426,2.082733351,1.954923277,2.468051902,2.216002929,2.69495229,2.30084082
5.992,2.69957585,1.245952737,1.346592129,2.082837129,1.955188319,2.468230712,2.216293646,2.695069124,2.301077834
5.993,2.700023447,1.246068092,1.346657142,2.082953253,1.955439514,2.468334634,2.216534828,2.695205935,2.301499824
5.994,2.70026999,1.246184989,1.34671119,2.083006282,1.955712935,2.468365491,2.216782213,2.695364888,2.301771445
5.995,2.700714572,1.246212824,1.346686719,2.083053135,1.955849166,2.468376393,2.216960026,2.695644204,2.301963301
5.996,2.700999085,1.246219968,1.34671376,2.083099603,1.955999026,2.468389216,2.217185566,2.69576276,2.302352093
5.997,2.701257218,1.24623285,1.346717727,2.083115866,1.956046223,2.468402442,2.217351969,2.695928266,2.302585431
5.998,2.701444648,1.246307528,1.346720317,2.083199169,1.956251957,2.468429467,2.21750758,2.696143179,2.302975074
5.999,2.701539531,1.246355767,1.346711522,2.083227005,1.956394293,2.468438029,2.21758622,2.696265355,2.303590547
6,2.701809171,1.24642835,1.346681259,2.083256854,1.956468853,2.468479887,2.217692747,2.696418099,2.30382957
6.001,2.702164988,1.246513627,1.346658385,2.083315949,1.956651972,2.468554142,2.217870846,2.696543826,2.304424911
6.002,2.702474686,1.246601509,1.346586805,2.083348285,1.95676238,2.468603824,2.218162745,2.696747481,2.304816688
6.003,2.702769483,1.246647173,1.346491354,2.083407482,1.957037798,2.468632933,2.218398459,2.696842237,2.304927805
6.004,2.70307911,1.246662858,1.346395683,2.083465491,1.95723439,2.46868653,2.218568032,2.696928256,2.305586697
6.005,2.703382763,1.246660945,1.346365022,2.083501399,1.957429604,2.468839093,2.218725333,2.697100586,2.3060396
6.006,2.703930837,1.246749376,1.346299397,2.083515597,1.957624088,2.468938192,2.218958664,2.697373251,2.306252749
6.007,2.704663701,1.246776169,1.34619394,2.083524964,1.957825105,2.469024317,2.219206296,2.697498553,2.306599931
6.008,2.705032873,1.246914943,1.346044398,2.08357599,1.958046521,2.469076773,2.219407024,2.697799329,2.30701405
6.009,2.705265054,1.247004727,1.345929887,2.083589113,1.958259229,2.46912464,2.219553817,2.697827272,2.307368718
6.01,2.705702218,1.247140852,1.345814378,2.083624371,1.958480116,2.469152706,2.219636173,2.697801125,2.307547557
6.011,2.705929304,1.247289296,1.345640185,2.083648793,1.95865739,2.469216113,2.219768774,2.69777508,2.307799457
6.012,2.706302799,1.247403263,1.345524149,2.083664415,1.958825719,2.469330035,2.220018977,2.697838768,2.308337724
6.013,2.706500482,1.247499019,1.345478311,2.083675532,1.958960179,2.469441385,2.220220093,2.698496022,2.308807345
6.014,2.706649141,1.247585333,1.345481145,2.083700938,1.959068925,2.469466689,2.22036043,2.698552861,2.309183879
6.015,2.706775356,1.2476706,1.34527761,2.083727431,1.959247604,2.469564025,2.220561152,2.698587125,2.309421659
6.016,2.706975869,1.247770876,1.345163211,2.083799343,1.959418336,2.469636482,2.22075491,2.698695006,2.309748447
