Time (ps), RMSD (nm)
155.200, 0.112
155.300, 0.114
155.400, 0.123
155.500, 0.121
155.600, 0.119
155.700, 0.113
155.800, 0.116
155.900, 0.113
156.000, 0.114
156.100, 0.112
156.200, 0.115
156.300, 0.112
156.400, 0.111
156.500, 0.107
156.600, 0.116
156.700, 0.116
156.800, 0.113
156.900, 0.113
157.000, 0.109
157.100, 0.110
157.200, 0.111
157.300, 0.112
157.400, 0.117
157.500, 0.103
157.600, 0.126
157.700, 0.125
157.800, 0.120
157.900, 0.118
158.000, 0.113
158.100, 0.113
158.200, 0.120
158.300, 0.116
158.400, 0.108
158.500, 0.116
158.600, 0.116
158.700, 0.111
158.800, 0.116
158.900, 0.108
159.000, 0.109
159.100, 0.107
159.200, 0.116
159.300, 0.110
159.400, 0.114
159.500, 0.107
159.600, 0.113
159.700, 0.106
159.800, 0.102
159.900, 0.099
160.000, 0.103
160.100, 0.109
160.200, 0.118
160.300, 0.118
160.400, 0.114
160.500, 0.110
160.600, 0.117
160.700, 0.112
160.800, 0.118
160.900, 0.114
161.000, 0.119
161.100, 0.107
161.200, 0.120
161.300, 0.113
161.400, 0.115
161.500, 0.121
161.600, 0.114
161.700, 0.121
161.800, 0.119
161.900, 0.118
162.000, 0.118
162.100, 0.119
162.200, 0.115
162.300, 0.116
162.400, 0.107
162.500, 0.111
162.600, 0.113
162.700, 0.109
162.800, 0.111
162.900, 0.121
163.000, 0.120
163.100, 0.112
163.200, 0.118
163.300, 0.125
163.400, 0.123
163.500, 0.119
163.600, 0.118
163.700, 0.122
163.800, 0.126
163.900, 0.120
164.000, 0.110
164.100, 0.121
164.200, 0.120
164.300, 0.128
164.400, 0.127
164.500, 0.128
164.600, 0.132
164.700, 0.130
164.800, 0.128
164.900, 0.130
165.000, 0.121
165.100, 0.121
165.200, 0.123
165.300, 0.117
165.400, 0.124
165.500, 0.121
165.600, 0.115
165.700, 0.120
165.800, 0.122
165.900, 0.123
166.000, 0.121
166.100, 0.115
166.200, 0.118
166.300, 0.118
166.400, 0.123
166.500, 0.123
166.600, 0.117
166.700, 0.132
166.800, 0.126
166.900, 0.109
167.000, 0.123
167.100, 0.126
167.200, 0.132
167.300, 0.131
167.400, 0.124
167.500, 0.130
167.600, 0.140
167.700, 0.137
167.800, 0.139
167.900, 0.120
168.000, 0.127
168.100, 0.118
168.200, 0.129
168.300, 0.120
168.400, 0.128
168.500, 0.116
168.600, 0.127
168.700, 0.118
168.800, 0.130
168.900, 0.127
169.000, 0.121
169.100, 0.125
169.200, 0.118
169.300, 0.121
169.400, 0.114
169.500, 0.121
169.600, 0.117
169.700, 0.110
169.800, 0.108
169.900, 0.118
170.000, 0.122
170.100, 0.117
170.200, 0.118
170.300, 0.112
170.400, 0.117
170.500, 0.116
170.600, 0.110
170.700, 0.111
170.800, 0.112
170.900, 0.120
171.000, 0.115
171.100, 0.108
171.200, 0.105
171.300, 0.111
171.400, 0.108
171.500, 0.117
171.600, 0.115
171.700, 0.110
171.800, 0.121
171.900, 0.118
172.000, 0.113
172.100, 0.117
172.200, 0.114
172.300, 0.115
172.400, 0.108
172.500, 0.111
172.600, 0.113
172.700, 0.116
172.800, 0.108
172.900, 0.107
173.000, 0.114
173.100, 0.119
173.200, 0.116
173.300, 0.124
173.400, 0.120
173.500, 0.127
173.600, 0.120
173.700, 0.109
173.800, 0.108
173.900, 0.119
174.000, 0.109
174.100, 0.101
174.200, 0.107
174.300, 0.113
174.400, 0.114
174.500, 0.122
174.600, 0.114
174.700, 0.124
174.800, 0.109
174.900, 0.113
175.000, 0.119
175.100, 0.110
175.200, 0.110
175.300, 0.120
175.400, 0.123
175.500, 0.117
175.600, 0.113
175.700, 0.111
175.800, 0.105
175.900, 0.112
176.000, 0.111
176.100, 0.113
176.200, 0.113
176.300, 0.117
176.400, 0.120
176.500, 0.119
176.600, 0.118
176.700, 0.109
176.800, 0.118
176.900, 0.117
177.000, 0.118
177.100, 0.129
177.200, 0.110
177.300, 0.126
177.400, 0.115
177.500, 0.114
177.600, 0.118
177.700, 0.117
177.800, 0.113
177.900, 0.109
178.000, 0.112
178.100, 0.111
178.200, 0.111
178.300, 0.111
178.400, 0.116
178.500, 0.114
178.600, 0.118
178.700, 0.119
178.800, 0.127
178.900, 0.117
179.000, 0.128
179.100, 0.118
179.200, 0.116
179.300, 0.123
179.400, 0.119
179.500, 0.120
179.600, 0.112
179.700, 0.109
179.800, 0.103
179.900, 0.116
180.000, 0.112
180.100, 0.110
180.200, 0.114
180.300, 0.111
180.400, 0.118
180.500, 0.107
180.600, 0.110
180.700, 0.115
180.800, 0.112
180.900, 0.105
181.000, 0.108
181.100, 0.111
181.200, 0.112
181.300, 0.121
181.400, 0.105
181.500, 0.112
181.600, 0.109
181.700, 0.116
181.800, 0.115
181.900, 0.106
182.000, 0.115
182.100, 0.114
182.200, 0.117
182.300, 0.112
182.400, 0.116
182.500, 0.120
182.600, 0.114
182.700, 0.112
182.800, 0.107
182.900, 0.112
183.000, 0.117
183.100, 0.110
183.200, 0.116
183.300, 0.122
183.400, 0.118
183.500, 0.116
183.600, 0.114
183.700, 0.116
183.800, 0.115
183.900, 0.122
184.000, 0.123
184.100, 0.126
184.200, 0.128
184.300, 0.122
184.400, 0.125
184.500, 0.122
184.600, 0.110
184.700, 0.115
184.800, 0.132
184.900, 0.119
185.000, 0.121
185.100, 0.115
185.200, 0.126
185.300, 0.126
185.400, 0.130
185.500, 0.132
185.600, 0.130
185.700, 0.122
185.800, 0.113
185.900, 0.120
186.000, 0.123
186.100, 0.125
186.200, 0.125
186.300, 0.120
186.400, 0.119
186.500, 0.117
186.600, 0.120
186.700, 0.120
186.800, 0.118
186.900, 0.108
187.000, 0.119
187.100, 0.122
187.200, 0.113
187.300, 0.127
187.400, 0.130
187.500, 0.129
187.600, 0.123
187.700, 0.128
187.800, 0.133
187.900, 0.122
188.000, 0.128
188.100, 0.123
188.200, 0.123
188.300, 0.133
188.400, 0.130
188.500, 0.132
188.600, 0.129
188.700, 0.137
188.800, 0.128
188.900, 0.126
189.000, 0.129
189.100, 0.127
189.200, 0.113
189.300, 0.110
189.400, 0.116
189.500, 0.106
189.600, 0.106
189.700, 0.115
189.800, 0.117
189.900, 0.115
190.000, 0.113
190.100, 0.107
190.200, 0.104
190.300, 0.110
190.400, 0.110
190.500, 0.110
190.600, 0.119
190.700, 0.117
190.800, 0.110
190.900, 0.118
191.000, 0.118
191.100, 0.118
191.200, 0.111
191.300, 0.127
191.400, 0.139
191.500, 0.116
191.600, 0.111
191.700, 0.119
191.800, 0.119
191.900, 0.118
192.000, 0.118
192.100, 0.123
192.200, 0.126
192.300, 0.119
192.400, 0.125
192.500, 0.117
192.600, 0.108
192.700, 0.119
192.800, 0.116
192.900, 0.113
193.000, 0.121
193.100, 0.123
193.200, 0.120
193.300, 0.118
193.400, 0.122
193.500, 0.128
193.600, 0.126
193.700, 0.124
193.800, 0.113
193.900, 0.113
194.000, 0.105
194.100, 0.105
194.200, 0.109
194.300, 0.108
194.400, 0.111
194.500, 0.116
194.600, 0.114
194.700, 0.112
194.800, 0.117
194.900, 0.129
195.000, 0.118
195.100, 0.118
195.200, 0.124
195.300, 0.114
195.400, 0.121
195.500, 0.117
195.600, 0.111
195.700, 0.111
195.800, 0.119
195.900, 0.115
196.000, 0.114
196.100, 0.109
196.200, 0.107
196.300, 0.112
196.400, 0.107
196.500, 0.120
196.600, 0.107
196.700, 0.108
196.800, 0.102
196.900, 0.110
197.000, 0.113
197.100, 0.106
197.200, 0.105
197.300, 0.110
197.400, 0.102
197.500, 0.107
197.600, 0.122
197.700, 0.123
197.800, 0.112
197.900, 0.128
198.000, 0.119
198.100, 0.115
198.200, 0.110
198.300, 0.120
198.400, 0.117
198.500, 0.118
198.600, 0.119
198.700, 0.130
198.800, 0.124
198.900, 0.125
199.000, 0.121
199.100, 0.127
199.200, 0.122
199.300, 0.113
199.400, 0.119
199.500, 0.111
199.600, 0.113
199.700, 0.124
199.800, 0.133
199.900, 0.116
200.000, 0.119
200.100, 0.119
200.200, 0.118
200.300, 0.116
200.400, 0.121
200.500, 0.120
200.600, 0.116
200.700, 0.118
200.800, 0.117
200.900, 0.108
201.000, 0.118
201.100, 0.124
201.200, 0.111
201.300, 0.122
201.400, 0.114
201.500, 0.127
201.600, 0.126
201.700, 0.120
201.800, 0.123
201.900, 0.115
202.000, 0.113
202.100, 0.113
202.200, 0.120
202.300, 0.121
202.400, 0.122
202.500, 0.123
202.600, 0.124
202.700, 0.131
202.800, 0.123
202.900, 0.122
203.000, 0.113
203.100, 0.115
203.200, 0.122
203.300, 0.120
203.400, 0.117
203.500, 0.127
203.600, 0.125
203.700, 0.109
203.800, 0.113
203.900, 0.111
204.000, 0.115
204.100, 0.120
204.200, 0.124
204.300, 0.120
204.400, 0.114
204.500, 0.122
204.600, 0.115
204.700, 0.119
204.800, 0.127
204.900, 0.125
205.000, 0.123
205.100, 0.124
205.200, 0.127
205.300, 0.123
205.400, 0.120
205.500, 0.111
205.600, 0.117
205.700, 0.121
205.800, 0.128
205.900, 0.122
206.000, 0.120
206.100, 0.121
206.200, 0.113
206.300, 0.120
206.400, 0.122
206.500, 0.137
206.600, 0.129
206.700, 0.124
206.800, 0.123
206.900, 0.121
207.000, 0.130
207.100, 0.125
207.200, 0.115
207.300, 0.126
207.400, 0.125
207.500, 0.127
207.600, 0.120
207.700, 0.120
207.800, 0.121
207.900, 0.121
208.000, 0.123
208.100, 0.126
208.200, 0.122
208.300, 0.128
208.400, 0.126
208.500, 0.114
208.600, 0.121
208.700, 0.123
208.800, 0.124
208.900, 0.120
209.000, 0.124
209.100, 0.121
209.200, 0.124
209.300, 0.123
209.400, 0.123
209.500, 0.121
209.600, 0.125
209.700, 0.127
209.800, 0.123
209.900, 0.126
210.000, 0.127
210.100, 0.123
210.200, 0.129
210.300, 0.129
210.400, 0.131
210.500, 0.123
210.600, 0.132
210.700, 0.146
210.800, 0.128
210.900, 0.124
211.000, 0.137
211.100, 0.132
211.200, 0.124
211.300, 0.127
211.400, 0.119
211.500, 0.134
211.600, 0.130
211.700, 0.127
211.800, 0.130
211.900, 0.128
212.000, 0.121
212.100, 0.120
212.200, 0.121
212.300, 0.122
212.400, 0.121
212.500, 0.126
212.600, 0.126
212.700, 0.126
212.800, 0.113
212.900, 0.121
213.000, 0.116
213.100, 0.123
213.200, 0.132
213.300, 0.124
213.400, 0.121
213.500, 0.129
213.600, 0.126
213.700, 0.131
213.800, 0.125
213.900, 0.125
214.000, 0.118
214.100, 0.123
214.200, 0.132
214.300, 0.136
214.400, 0.132
214.500, 0.140
214.600, 0.119
214.700, 0.120
214.800, 0.117
214.900, 0.111
215.000, 0.106
215.100, 0.115
215.200, 0.120
215.300, 0.122
215.400, 0.118
215.500, 0.121
215.600, 0.123
215.700, 0.117
215.800, 0.115
215.900, 0.111
216.000, 0.118
216.100, 0.121
216.200, 0.117
216.300, 0.117
216.400, 0.107
216.500, 0.116
216.600, 0.115
216.700, 0.122
216.800, 0.111
216.900, 0.114
217.000, 0.114
217.100, 0.119
217.200, 0.120
217.300, 0.117
217.400, 0.120
217.500, 0.111
217.600, 0.113
217.700, 0.115
217.800, 0.110
217.900, 0.111
218.000, 0.113
218.100, 0.113
218.200, 0.120
218.300, 0.126
218.400, 0.116
218.500, 0.125
218.600, 0.122
218.700, 0.120
218.800, 0.122
218.900, 0.127
219.000, 0.137
219.100, 0.130
219.200, 0.127
219.300, 0.132
219.400, 0.117
219.500, 0.117
219.600, 0.127
219.700, 0.124
219.800, 0.121
219.900, 0.117
220.000, 0.112
220.100, 0.123
220.200, 0.130
220.300, 0.127
220.400, 0.124
220.500, 0.121
220.600, 0.121
220.700, 0.121
220.800, 0.117
220.900, 0.115
221.000, 0.116
221.100, 0.117
221.200, 0.125
221.300, 0.115
221.400, 0.121
221.500, 0.121
221.600, 0.118
221.700, 0.118
221.800, 0.119
221.900, 0.121
222.000, 0.121
222.100, 0.111
222.200, 0.123
222.300, 0.131
222.400, 0.129
222.500, 0.125
222.600, 0.130
222.700, 0.119
222.800, 0.119
222.900, 0.121
223.000, 0.125
223.100, 0.116
223.200, 0.122
223.300, 0.129
223.400, 0.120
223.500, 0.115
223.600, 0.126
223.700, 0.130
223.800, 0.131
223.900, 0.133
224.000, 0.129
224.100, 0.122
224.200, 0.129
224.300, 0.115
224.400, 0.121
224.500, 0.117
224.600, 0.115
224.700, 0.114
224.800, 0.131
224.900, 0.119
225.000, 0.120
225.100, 0.116
225.200, 0.114
225.300, 0.115
225.400, 0.123
225.500, 0.115
225.600, 0.112
225.700, 0.119
225.800, 0.108
225.900, 0.108
226.000, 0.121
226.100, 0.119
226.200, 0.111
226.300, 0.124
226.400, 0.114
226.500, 0.112
226.600, 0.110
226.700, 0.110
226.800, 0.110
226.900, 0.110
227.000, 0.112
227.100, 0.124
227.200, 0.119
227.300, 0.121
227.400, 0.118
227.500, 0.122
227.600, 0.115
227.700, 0.109
227.800, 0.116
227.900, 0.118
228.000, 0.111
228.100, 0.118
228.200, 0.118
228.300, 0.113
228.400, 0.112
228.500, 0.110
228.600, 0.108
228.700, 0.111
228.800, 0.113
228.900, 0.113
229.000, 0.116
229.100, 0.114
229.200, 0.116
229.300, 0.122
229.400, 0.112
229.500, 0.111
229.600, 0.115
229.700, 0.108
229.800, 0.118
229.900, 0.119
230.000, 0.111
230.100, 0.114
230.200, 0.104
230.300, 0.117
230.400, 0.108
230.500, 0.115
230.600, 0.117
230.700, 0.121
230.800, 0.117
230.900, 0.121
231.000, 0.126
231.100, 0.128
231.200, 0.125
231.300, 0.126
231.400, 0.118
231.500, 0.123
231.600, 0.114
231.700, 0.120
231.800, 0.122
231.900, 0.109
232.000, 0.109
232.100, 0.109
232.200, 0.113
232.300, 0.109
232.400, 0.118
232.500, 0.117
232.600, 0.120
232.700, 0.107
232.800, 0.113
232.900, 0.106
233.000, 0.108
233.100, 0.108
233.200, 0.119
233.300, 0.122
233.400, 0.119
233.500, 0.120
233.600, 0.122
233.700, 0.128
233.800, 0.121
233.900, 0.111
234.000, 0.115
234.100, 0.121
234.200, 0.129
234.300, 0.125
234.400, 0.120
234.500, 0.119
234.600, 0.125
234.700, 0.118
234.800, 0.117
234.900, 0.118
235.000, 0.113
235.100, 0.111
235.200, 0.109
235.300, 0.124
235.400, 0.121
235.500, 0.118
235.600, 0.110
235.700, 0.110
235.800, 0.118
235.900, 0.123
236.000, 0.119
236.100, 0.122
236.200, 0.123
236.300, 0.117
236.400, 0.126
236.500, 0.123
236.600, 0.119
236.700, 0.118
236.800, 0.117
236.900, 0.116
237.000, 0.115
237.100, 0.122
237.200, 0.114
237.300, 0.116
237.400, 0.112
237.500, 0.114
237.600, 0.114
237.700, 0.113
237.800, 0.109
237.900, 0.110
238.000, 0.110
238.100, 0.105
238.200, 0.102
238.300, 0.102
238.400, 0.107
238.500, 0.102
238.600, 0.108
238.700, 0.116
238.800, 0.107
238.900, 0.115
239.000, 0.102
239.100, 0.104
239.200, 0.107
239.300, 0.117
239.400, 0.120
239.500, 0.099
239.600, 0.106
239.700, 0.105
239.800, 0.097
239.900, 0.104
240.000, 0.099
240.100, 0.109
240.200, 0.101
240.300, 0.103
240.400, 0.103
240.500, 0.103
240.600, 0.111
240.700, 0.097
240.800, 0.110
240.900, 0.107
241.000, 0.106
241.100, 0.106
241.200, 0.100
241.300, 0.105
241.400, 0.098
241.500, 0.113
241.600, 0.101
241.700, 0.108
241.800, 0.111
241.900, 0.108
242.000, 0.104
242.100, 0.106
242.200, 0.100
242.300, 0.100
242.400, 0.100
242.500, 0.101
242.600, 0.101
242.700, 0.102
242.800, 0.099
242.900, 0.094
243.000, 0.097
243.100, 0.099
243.200, 0.100
243.300, 0.101
243.400, 0.103
243.500, 0.104
243.600, 0.108
243.700, 0.108
243.800, 0.109
243.900, 0.112
244.000, 0.105
244.100, 0.105
244.200, 0.108
244.300, 0.113
244.400, 0.105
244.500, 0.105
244.600, 0.105
244.700, 0.097
244.800, 0.105
244.900, 0.101
245.000, 0.095
245.100, 0.095
245.200, 0.100
245.300, 0.095
245.400, 0.101
245.500, 0.097
245.600, 0.093
245.700, 0.086
245.800, 0.092
245.900, 0.094
246.000, 0.100
246.100, 0.109
246.200, 0.094
246.300, 0.097
246.400, 0.101
246.500, 0.101
246.600, 0.108
246.700, 0.115
246.800, 0.111
246.900, 0.117
247.000, 0.110
247.100, 0.114
247.200, 0.105
247.300, 0.106
247.400, 0.101
247.500, 0.110
247.600, 0.114
247.700, 0.109
247.800, 0.114
247.900, 0.103
248.000, 0.101
248.100, 0.109
248.200, 0.102
248.300, 0.111
248.400, 0.110
248.500, 0.124
248.600, 0.117
248.700, 0.122
248.800, 0.116
248.900, 0.111
249.000, 0.116
249.100, 0.116
249.200, 0.115
249.300, 0.113
249.400, 0.110
249.500, 0.114
249.600, 0.125
249.700, 0.117
249.800, 0.115
249.900, 0.107
250.000, 0.107
250.100, 0.112
250.200, 0.122
250.300, 0.110
250.400, 0.112
250.500, 0.095
250.600, 0.109
250.700, 0.118
250.800, 0.108
250.900, 0.113
251.000, 0.113
251.100, 0.107
251.200, 0.111
251.300, 0.105
251.400, 0.106
251.500, 0.103
251.600, 0.104
251.700, 0.109
251.800, 0.096
251.900, 0.113
252.000, 0.126
252.100, 0.119
252.200, 0.115
252.300, 0.104
252.400, 0.105
252.500, 0.109
252.600, 0.115
252.700, 0.114
252.800, 0.115
252.900, 0.116
253.000, 0.123
253.100, 0.120
253.200, 0.122
253.300, 0.119
253.400, 0.115
253.500, 0.118
253.600, 0.121
253.700, 0.125
253.800, 0.110
253.900, 0.111
254.000, 0.113
254.100, 0.113
254.200, 0.130
254.300, 0.125
254.400, 0.117
254.500, 0.123
254.600, 0.115
254.700, 0.129
254.800, 0.108
254.900, 0.118
255.000, 0.120
255.100, 0.111
255.200, 0.118
255.300, 0.118
255.400, 0.119
255.500, 0.121
255.600, 0.128
255.700, 0.117
255.800, 0.108
255.900, 0.114
256.000, 0.117
256.100, 0.120
256.200, 0.115
256.300, 0.106
256.400, 0.114
256.500, 0.103
256.600, 0.118
256.700, 0.115
256.800, 0.119
256.900, 0.118
257.000, 0.112
257.100, 0.121
257.200, 0.122
257.300, 0.117
257.400, 0.107
257.500, 0.113
257.600, 0.114
257.700, 0.116
257.800, 0.109
257.900, 0.114
258.000, 0.106
258.100, 0.112
258.200, 0.100
258.300, 0.113
258.400, 0.115
258.500, 0.099
258.600, 0.111
258.700, 0.110
258.800, 0.114
258.900, 0.103
259.000, 0.113
259.100, 0.108
259.200, 0.113
259.300, 0.118
259.400, 0.116
259.500, 0.116
259.600, 0.119
259.700, 0.113
259.800, 0.117
259.900, 0.118
260.000, 0.121
260.100, 0.118
260.200, 0.120
260.300, 0.120
260.400, 0.120
260.500, 0.113
260.600, 0.110
260.700, 0.110
260.800, 0.105
260.900, 0.113
261.000, 0.096
261.100, 0.102
261.200, 0.107
261.300, 0.109
261.400, 0.100
261.500, 0.109
261.600, 0.111
261.700, 0.118
261.800, 0.112
261.900, 0.111
262.000, 0.105
262.100, 0.109
262.200, 0.103
262.300, 0.101
262.400, 0.098
262.500, 0.103
262.600, 0.098
262.700, 0.109
262.800, 0.099
262.900, 0.103
263.000, 0.098
263.100, 0.093
263.200, 0.106
263.300, 0.105
263.400, 0.098
263.500, 0.099
263.600, 0.100
263.700, 0.101
263.800, 0.101
263.900, 0.097
264.000, 0.093
264.100, 0.097
264.200, 0.095
264.300, 0.099
264.400, 0.098
264.500, 0.094
264.600, 0.102
264.700, 0.104
264.800, 0.107
264.900, 0.099
265.000, 0.094
265.100, 0.102
265.200, 0.097
265.300, 0.101
265.400, 0.088
265.500, 0.095
265.600, 0.108
265.700, 0.100
265.800, 0.092
265.900, 0.096
266.000, 0.095
266.100, 0.096
266.200, 0.096
266.300, 0.094
266.400, 0.094
266.500, 0.094
266.600, 0.093
266.700, 0.087
266.800, 0.105
266.900, 0.094
267.000, 0.109
267.100, 0.105
267.200, 0.094
267.300, 0.100
267.400, 0.099
267.500, 0.095
267.600, 0.095
267.700, 0.096
267.800, 0.099
267.900, 0.095
268.000, 0.094
268.100, 0.094
268.200, 0.094
268.300, 0.092
268.400, 0.088
268.500, 0.096
268.600, 0.089
268.700, 0.098
268.800, 0.093
268.900, 0.094
269.000, 0.095
269.100, 0.092
269.200, 0.090
269.300, 0.090
269.400, 0.091
269.500, 0.087
269.600, 0.097
269.700, 0.093
269.800, 0.094
269.900, 0.100
270.000, 0.092
270.100, 0.087
270.200, 0.092
270.300, 0.093
270.400, 0.089
270.500, 0.095
270.600, 0.095
270.700, 0.093
270.800, 0.088
270.900, 0.096
271.000, 0.087
271.100, 0.087
271.200, 0.088
271.300, 0.098
271.400, 0.097
271.500, 0.100
271.600, 0.106
271.700, 0.100
271.800, 0.098
271.900, 0.106
272.000, 0.102
272.100, 0.110
272.200, 0.098
272.300, 0.094
272.400, 0.097
272.500, 0.095
272.600, 0.095
272.700, 0.099
272.800, 0.094
272.900, 0.105
273.000, 0.101
273.100, 0.111
273.200, 0.104
273.300, 0.104
273.400, 0.096
273.500, 0.102
273.600, 0.104
273.700, 0.108
273.800, 0.093
273.900, 0.097
274.000, 0.096
274.100, 0.094
274.200, 0.090
274.300, 0.097
274.400, 0.097
274.500, 0.095
274.600, 0.094
274.700, 0.092
274.800, 0.089
274.900, 0.093
275.000, 0.091
275.100, 0.089
275.200, 0.086
275.300, 0.092
275.400, 0.091
275.500, 0.095
275.600, 0.096
275.700, 0.097
275.800, 0.099
275.900, 0.098
276.000, 0.097
276.100, 0.098
276.200, 0.095
276.300, 0.106
276.400, 0.108
276.500, 0.108
276.600, 0.098
276.700, 0.103
276.800, 0.096
276.900, 0.090
277.000, 0.092
277.100, 0.096
277.200, 0.090
277.300, 0.096
277.400, 0.107
277.500, 0.107
277.600, 0.107
277.700, 0.110
277.800, 0.095
277.900, 0.103
278.000, 0.104
278.100, 0.102
278.200, 0.098
278.300, 0.105
278.400, 0.107
278.500, 0.101
278.600, 0.096
278.700, 0.101
278.800, 0.102
278.900, 0.097
279.000, 0.108
279.100, 0.102
279.200, 0.104
279.300, 0.109
279.400, 0.114
279.500, 0.114
279.600, 0.105
279.700, 0.119
279.800, 0.109
279.900, 0.106
280.000, 0.098
280.100, 0.096
280.200, 0.103
280.300, 0.103
280.400, 0.105
280.500, 0.109
280.600, 0.118
280.700, 0.128
280.800, 0.106
280.900, 0.100
281.000, 0.099
281.100, 0.097
281.200, 0.103
281.300, 0.102
281.400, 0.103
281.500, 0.101
281.600, 0.104
281.700, 0.099
281.800, 0.104
281.900, 0.109
282.000, 0.098
282.100, 0.106
282.200, 0.099
282.300, 0.101
282.400, 0.100
282.500, 0.103
282.600, 0.104
282.700, 0.100
282.800, 0.105
282.900, 0.099
283.000, 0.100
283.100, 0.092
283.200, 0.097
283.300, 0.091
283.400, 0.103
283.500, 0.099
283.600, 0.109
283.700, 0.101
283.800, 0.093
283.900, 0.091
284.000, 0.102
284.100, 0.096
284.200, 0.095
284.300, 0.100
284.400, 0.099
284.500, 0.092
284.600, 0.098
284.700, 0.096
284.800, 0.108
284.900, 0.097
285.000, 0.097
285.100, 0.096
285.200, 0.099
285.300, 0.098
285.400, 0.096
285.500, 0.093
285.600, 0.094
285.700, 0.090
285.800, 0.089
285.900, 0.092
286.000, 0.094
286.100, 0.089
286.200, 0.093
286.300, 0.091
286.400, 0.098
286.500, 0.094
286.600, 0.094
286.700, 0.097
286.800, 0.098
286.900, 0.091
287.000, 0.101
287.100, 0.086
287.200, 0.097
287.300, 0.092
287.400, 0.104
287.500, 0.098
287.600, 0.095
287.700, 0.097
287.800, 0.096
287.900, 0.098
288.000, 0.090
288.100, 0.090
288.200, 0.092
288.300, 0.099
288.400, 0.108
288.500, 0.100
288.600, 0.098
288.700, 0.097
288.800, 0.089
288.900, 0.095
289.000, 0.087
289.100, 0.092
289.200, 0.087
289.300, 0.090
289.400, 0.084
289.500, 0.094
289.600, 0.091
289.700, 0.094
289.800, 0.106
289.900, 0.095
290.000, 0.094
290.100, 0.096
290.200, 0.087
290.300, 0.091
290.400, 0.088
290.500, 0.091
290.600, 0.092
290.700, 0.095
290.800, 0.102
290.900, 0.101
291.000, 0.106
291.100, 0.099
291.200, 0.095
291.300, 0.105
291.400, 0.104
291.500, 0.114
291.600, 0.101
291.700, 0.099
291.800, 0.100
291.900, 0.093
292.000, 0.099
292.100, 0.099
292.200, 0.098
292.300, 0.098
292.400, 0.099
292.500, 0.103
292.600, 0.102
292.700, 0.097
292.800, 0.101
292.900, 0.100
293.000, 0.109
293.100, 0.101
293.200, 0.088
293.300, 0.100
293.400, 0.091
293.500, 0.103
293.600, 0.101
293.700, 0.100
293.800, 0.102
293.900, 0.093
294.000, 0.091
294.100, 0.097
294.200, 0.097
294.300, 0.093
294.400, 0.100
294.500, 0.098
294.600, 0.102
294.700, 0.103
294.800, 0.099
294.900, 0.101
295.000, 0.110
295.100, 0.102
295.200, 0.102
295.300, 0.107
295.400, 0.103
295.500, 0.102
295.600, 0.103
295.700, 0.107
295.800, 0.107
295.900, 0.095
296.000, 0.104
296.100, 0.098
296.200, 0.099
296.300, 0.102
296.400, 0.103
296.500, 0.105
296.600, 0.099
296.700, 0.112
296.800, 0.108
296.900, 0.106
297.000, 0.107
297.100, 0.105
297.200, 0.095
297.300, 0.110
297.400, 0.107
297.500, 0.106
297.600, 0.110
297.700, 0.118
297.800, 0.104
297.900, 0.108
298.000, 0.107
298.100, 0.103
298.200, 0.103
298.300, 0.097
298.400, 0.101
298.500, 0.114
298.600, 0.109
298.700, 0.113
298.800, 0.106
298.900, 0.104
299.000, 0.109
299.100, 0.102
299.200, 0.101
299.300, 0.111
299.400, 0.096
299.500, 0.094
299.600, 0.101
299.700, 0.103
299.800, 0.100
299.900, 0.105
300.000, 0.101
300.100, 0.106
300.200, 0.107
300.300, 0.117
300.400, 0.106
300.500, 0.103
300.600, 0.114
300.700, 0.105
300.800, 0.097
300.900, 0.104
301.000, 0.100
301.100, 0.099
301.200, 0.107
301.300, 0.089
301.400, 0.096
301.500, 0.091
301.600, 0.095
301.700, 0.089
301.800, 0.094
301.900, 0.102
302.000, 0.100
302.100, 0.098
302.200, 0.097
302.300, 0.101
302.400, 0.099
302.500, 0.099
302.600, 0.091
302.700, 0.097
302.800, 0.104
302.900, 0.105
303.000, 0.102
303.100, 0.097
303.200, 0.098
303.300, 0.098
303.400, 0.103
303.500, 0.102
303.600, 0.098
303.700, 0.101
303.800, 0.100
303.900, 0.111
304.000, 0.112
304.100, 0.109
304.200, 0.111
304.300, 0.112
304.400, 0.106
304.500, 0.110
304.600, 0.105
304.700, 0.115
304.800, 0.122
304.900, 0.113
305.000, 0.109
305.100, 0.108
305.200, 0.106
305.300, 0.096
305.400, 0.094
305.500, 0.103
305.600, 0.102
305.700, 0.101
305.800, 0.098
305.900, 0.106
306.000, 0.102
306.100, 0.105
306.200, 0.094
306.300, 0.102
306.400, 0.097
306.500, 0.103
306.600, 0.101
306.700, 0.101
306.800, 0.103
306.900, 0.097
307.000, 0.111
307.100, 0.106
307.200, 0.109
307.300, 0.106
307.400, 0.111
307.500, 0.114
307.600, 0.111
307.700, 0.103
307.800, 0.111
307.900, 0.113
308.000, 0.115
308.100, 0.100
308.200, 0.112
308.300, 0.104
308.400, 0.098
308.500, 0.099
308.600, 0.095
308.700, 0.098
308.800, 0.097
308.900, 0.099
309.000, 0.099
309.100, 0.094
309.200, 0.101
309.300, 0.110
309.400, 0.110
309.500, 0.100
309.600, 0.100
309.700, 0.099
309.800, 0.106
309.900, 0.109
310.000, 0.111
310.100, 0.100
310.200, 0.099
310.300, 0.104
310.400, 0.104
