projection on eigenvector 1 (nm), projection on eigenvector 2 (nm)
1.616, -1.175
1.743, -1.332
1.891, -0.909
1.455, -1.419
1.789, -1.083
1.659, -1.116
1.725, -1.236
1.654, -1.134
1.747, -0.998
1.751, -0.899
2.102, -0.101
1.718, -0.529
1.837, -0.693
1.625, -0.629
1.711, -0.529
1.984, -0.771
1.914, -0.865
1.783, -1.474
1.439, -1.318
2.021, -0.920
1.750, -0.978
1.633, -0.837
1.998, -1.076
2.150, -0.344
2.032, -0.717
2.022, -0.592
2.133, -0.424
1.741, -0.984
1.804, -0.936
1.935, -1.099
2.011, -0.408
1.777, -1.092
1.490, -1.891
1.688, -1.388
1.721, -1.336
1.884, -0.834
1.553, -0.493
2.018, -0.355
1.985, -0.545
1.765, -0.952
1.694, -0.750
1.882, -0.224
1.920, -0.555
1.963, -0.137
2.049, -0.367
1.860, -0.401
2.112, -0.401
1.930, -0.956
1.983, -0.692
2.273, 0.349
2.238, 0.660
1.963, -0.190
1.911, -0.409
1.961, -0.621
1.476, -0.006
1.669, -0.206
1.562, -0.037
1.613, -0.471
1.547, -0.516
1.633, -0.516
1.484, -1.238
1.399, -1.152
1.548, -0.738
1.636, -0.659
1.776, -0.385
1.691, -0.722
1.597, -0.849
1.477, -1.212
1.692, -1.207
1.835, -1.569
1.383, -1.567
1.255, -1.700
1.592, -1.263
1.399, -0.900
1.504, -0.418
1.737, -1.233
1.693, -0.786
1.705, -0.714
1.547, -0.596
1.313, -0.835
1.582, -0.652
1.358, -0.667
1.447, -0.921
1.446, -0.906
1.282, -1.091
1.521, -0.988
1.407, -0.722
1.430, -0.604
1.614, -0.540
1.534, -0.430
1.551, -0.566
1.612, -0.725
1.914, -0.160
2.017, 0.131
2.048, 0.456
1.918, 0.895
2.171, 0.686
1.886, 0.307
1.895, -0.201
1.886, -0.297
1.767, -0.814
1.626, -0.860
1.712, -1.180
1.451, -1.007
1.707, -0.601
1.768, -0.685
1.976, -0.822
1.695, -0.996
1.683, -0.956
1.874, -0.480
1.791, -0.275
1.866, -0.494
1.991, -0.320
2.110, -0.086
2.156, 0.426
1.849, 0.331
1.970, -0.596
1.785, -0.576
1.809, -0.346
1.854, -0.881
1.981, -0.486
1.832, -0.110
1.982, 0.164
1.916, -0.406
1.669, -0.550
1.809, -0.346
1.658, -0.608
1.686, -0.847
1.638, -1.068
1.589, -1.010
1.671, -1.151
1.346, -1.379
1.538, -0.766
1.623, -0.993
1.569, -1.048
1.600, -1.003
1.698, -1.332
1.623, -1.068
1.544, -0.989
1.580, -1.231
1.493, -1.151
1.597, -1.419
1.596, -1.189
1.607, -1.068
1.648, -1.116
1.991, -0.763
1.988, -0.390
1.710, -0.815
1.549, -0.964
1.496, -1.092
1.735, -1.105
1.845, -1.157
1.650, -1.243
1.663, -0.941
1.766, -0.503
1.642, -0.734
1.785, -0.681
1.709, -0.506
2.099, -0.546
1.957, -0.748
1.809, -0.545
1.766, -0.718
1.833, -0.556
1.784, -0.998
1.377, -1.187
1.670, -1.190
1.837, -0.819
1.809, -0.870
1.620, -1.021
1.893, -1.522
1.660, -1.348
1.721, -0.825
1.397, -1.341
1.394, -0.946
1.708, -1.300
1.531, -1.215
1.538, -1.217
1.713, -1.300
1.365, -1.095
1.635, -0.993
1.997, -0.242
1.698, -0.695
1.916, -0.770
1.937, -0.773
1.588, -0.315
1.571, -0.565
1.699, -1.138
1.685, -0.231
1.781, -0.183
1.428, -0.282
1.649, -0.250
1.418, -0.497
1.478, -0.592
1.177, -0.808
1.496, -0.781
1.592, -0.144
1.288, -0.702
1.444, -0.588
1.078, -0.632
1.451, -0.486
1.217, -0.476
1.390, -0.222
1.423, -0.666
1.698, -0.915
1.170, -0.750
1.675, -0.257
1.401, -0.453
1.541, -0.906
1.459, -0.547
1.447, -0.688
1.017, -0.453
1.110, -0.802
1.272, -1.270
1.197, -1.553
1.353, -1.049
1.332, -0.691
1.374, -0.394
1.341, -0.487
1.067, -0.765
0.906, -0.894
1.263, -0.933
1.007, -1.124
1.223, -0.443
1.235, -0.903
1.183, -0.596
1.307, -0.462
1.466, -0.638
1.469, -0.884
1.572, -0.683
1.075, -0.113
1.306, -0.176
1.320, -0.252
1.452, -0.186
1.652, 0.173
1.517, -0.204
1.492, -0.460
1.407, -1.001
1.311, -0.663
1.362, -0.677
1.483, -0.036
1.604, -0.170
1.462, -0.721
1.348, -0.532
0.985, -0.762
1.342, -0.567
1.402, -0.452
1.505, -0.491
1.406, -0.695
1.195, -0.995
1.172, -0.576
1.529, -0.022
1.553, -0.040
1.418, -0.230
1.549, -0.457
1.490, -0.266
1.209, -0.312
1.034, -0.566
1.346, -0.855
1.358, -0.393
1.588, -0.003
1.493, -0.540
1.533, -0.468
1.637, -0.342
1.727, -0.475
1.424, -0.313
1.528, -0.001
1.468, -0.340
1.223, -0.052
1.094, -0.655
1.000, -0.519
1.208, -0.694
1.521, -0.621
1.162, -0.426
1.279, -0.171
0.906, -0.144
1.342, -0.217
1.061, -1.009
1.091, -0.917
1.018, -0.824
1.425, -0.175
1.479, -0.015
1.360, -0.273
1.691, -0.205
1.490, -0.128
1.616, -0.230
1.162, -0.786
1.036, -0.590
1.062, -0.270
1.242, -0.137
1.241, -0.840
1.433, -0.462
1.210, -0.596
1.080, -0.538
0.951, -0.634
0.843, -0.612
1.201, -0.637
1.191, -0.602
1.040, -0.586
1.489, -0.252
1.137, -0.191
1.060, -0.775
0.819, -0.998
0.831, -1.096
0.919, -0.920
0.967, -0.967
0.851, -1.326
0.986, -0.971
0.887, -0.843
0.560, -0.665
0.800, -0.801
0.883, -0.687
0.843, -0.483
1.216, -0.924
1.133, -0.521
1.296, -0.550
1.427, 0.020
1.288, -0.203
1.327, -0.308
0.896, -0.364
1.000, -0.595
0.805, -0.751
0.792, -0.813
0.991, -0.867
0.858, -1.057
1.017, -0.737
0.794, -1.055
1.169, -0.671
0.854, -0.744
1.090, -0.891
0.890, -1.009
1.044, -0.601
0.979, -0.973
0.872, -0.836
1.046, -0.968
1.417, -0.565
0.998, -0.255
1.066, -0.334
0.969, -0.402
0.827, -0.356
0.749, -0.697
0.989, -0.200
0.871, -0.632
0.924, -0.884
0.614, -1.018
0.750, -0.677
0.882, -0.969
1.062, -0.497
1.273, -0.038
1.134, -0.632
1.197, -1.070
1.093, -0.938
1.425, -0.180
1.460, 0.117
1.130, -0.145
1.166, -0.635
1.509, -0.843
1.344, -0.258
1.832, -0.025
1.661, -0.098
1.362, 0.068
1.456, 0.226
1.230, -0.075
1.053, -0.116
1.296, -0.216
1.413, -0.342
1.310, -0.567
1.259, -0.189
1.165, -0.526
1.316, -0.806
1.415, -0.528
1.474, -0.369
1.182, -0.541
1.320, -0.252
1.297, -0.361
1.574, -0.121
1.415, 0.163
1.391, 0.100
1.459, 0.749
1.421, 0.332
1.644, 0.032
1.271, 0.261
1.603, 0.018
1.696, -0.577
1.218, -0.784
1.074, -0.579
1.426, -0.243
1.534, -0.662
1.481, -0.434
1.597, -0.390
1.354, -0.501
1.632, -0.617
1.697, -0.570
1.455, -0.844
1.636, -0.597
1.679, -0.637
1.765, -0.500
1.770, -0.482
1.654, -0.621
1.369, -0.701
1.644, -1.059
1.242, -1.072
0.970, -1.288
0.989, -1.054
1.284, -1.050
1.398, -1.009
1.365, -1.157
1.289, -0.593
1.323, -0.729
1.509, -1.302
1.490, -0.298
1.417, -0.544
1.105, -0.652
1.359, -0.560
1.506, -0.905
1.513, -0.572
1.575, -0.526
1.817, 0.297
1.575, -0.099
2.051, -0.261
1.648, -0.455
1.491, -0.486
1.536, -0.460
1.876, -0.342
1.733, -0.718
1.432, -0.507
1.476, -0.608
1.341, -0.492
1.400, -0.544
1.471, -0.708
1.285, -0.900
1.420, -0.915
1.369, -0.620
1.512, -0.471
1.185, -0.974
1.282, -0.978
1.467, -0.830
1.477, -0.889
1.330, -1.071
1.548, -0.904
1.420, -0.913
1.342, -0.866
1.776, -0.342
1.594, -0.463
1.442, -0.092
1.376, -0.622
1.498, -0.812
1.291, -1.046
1.458, -1.252
1.497, -0.391
1.467, -0.593
1.417, -0.747
1.769, -0.351
1.553, -0.314
1.400, -0.658
1.714, -0.423
1.690, -0.585
1.334, -0.671
1.571, -0.066
1.494, -0.893
1.368, -0.280
1.543, -0.512
1.737, -0.079
1.752, -0.100
1.872, 0.064
1.608, 0.207
1.662, 0.193
1.745, -0.371
1.532, -0.620
1.796, -0.141
1.719, -0.477
1.839, -0.366
1.648, -0.532
1.827, -0.948
1.674, -0.817
2.022, -0.574
2.075, -0.110
1.697, -0.169
1.762, 0.095
1.767, 0.542
1.720, 0.231
1.948, -0.129
1.652, -0.075
1.490, -0.243
1.437, -0.469
1.744, -0.367
1.592, -0.850
1.873, -0.130
1.771, -0.102
1.376, -0.644
1.312, -1.166
1.101, -0.861
1.283, -0.081
1.547, -0.349
1.357, -0.521
1.250, -0.490
1.525, -0.563
1.322, -0.326
1.504, -0.324
1.554, -0.299
1.433, -0.628
1.474, -1.093
1.313, -0.701
1.338, -0.680
1.445, -0.317
1.708, -0.149
1.377, -0.383
1.429, -0.327
1.329, -0.469
1.541, -0.522
1.680, -0.698
1.368, -0.443
1.855, 0.015
1.570, -0.284
1.442, -0.232
1.601, -0.137
1.471, 0.112
1.632, -0.460
1.841, -0.235
1.682, -0.432
1.683, -0.552
1.508, -0.893
1.635, -0.516
1.654, -0.186
1.805, -0.253
1.784, -0.187
1.485, -0.324
1.904, 0.514
2.066, 0.486
1.752, 0.323
1.541, -0.125
1.716, -0.630
1.300, -0.628
1.388, -0.450
1.530, -0.840
1.763, -0.594
1.529, -0.346
1.257, -0.678
1.299, -0.954
1.403, -0.791
1.654, -0.430
1.540, -0.587
1.542, -0.498
1.465, -0.172
1.562, -0.276
1.556, -0.371
1.872, -0.125
1.717, 0.151
1.866, -0.058
1.582, -0.263
1.384, -0.390
1.487, -0.849
1.423, -0.698
1.485, -0.723
1.527, -0.589
1.365, -0.262
1.331, -0.997
1.311, -0.898
1.326, -0.936
1.640, -0.843
1.635, -0.501
1.935, -0.155
1.443, -0.266
1.661, -0.356
1.539, -0.437
1.287, -0.681
1.365, -0.617
1.715, -0.403
1.404, -0.698
1.498, -0.575
1.578, -0.447
1.475, -0.437
1.233, -0.571
1.648, -0.236
1.635, -0.528
1.652, 0.457
1.692, -0.039
1.646, -0.068
1.866, 0.228
1.851, 0.299
2.040, 0.251
1.759, 0.229
2.029, -0.197
1.511, -0.703
1.623, -0.420
1.361, -0.648
1.262, -0.843
1.213, -0.807
1.296, -1.162
1.410, -0.716
1.282, -1.164
1.251, -0.644
1.193, -0.641
1.260, -0.261
1.386, -0.549
1.492, 0.032
1.418, -0.772
1.348, 0.032
1.307, -0.302
1.435, -0.238
1.350, -0.521
1.545, -0.908
1.556, -0.644
1.577, -0.807
1.600, -0.813
1.447, -1.260
1.327, -1.294
1.259, -1.080
1.173, -0.997
1.207, -1.042
1.254, -0.787
1.315, -0.406
1.088, -0.704
1.231, -0.847
1.183, -1.116
1.005, -0.976
1.094, -1.106
1.281, -0.886
1.314, -0.321
1.342, -1.159
1.276, -1.041
1.407, -1.127
1.041, -0.741
0.959, -0.922
1.056, -0.968
1.111, -1.026
1.047, -0.875
1.136, -0.747
1.335, -0.818
1.516, -1.081
1.038, -1.093
1.100, -0.927
1.078, -0.975
0.929, -1.028
1.087, -1.142
1.157, -0.999
1.091, -0.746
1.250, -0.627
1.127, -0.565
1.481, -1.040
1.235, -1.288
1.356, -1.179
1.288, -0.736
1.422, -0.916
1.314, -1.147
1.346, -0.789
1.251, -0.851
1.364, -1.036
1.334, -1.395
1.362, -1.385
1.302, -1.375
1.351, -1.522
1.142, -1.507
1.422, -0.698
1.425, -0.992
1.525, -1.502
1.312, -1.281
1.282, -1.022
1.234, -1.023
1.397, -0.828
1.336, -1.271
1.213, -1.458
1.558, -1.459
1.045, -1.103
1.317, -0.857
1.418, -1.159
1.259, -1.279
1.382, -1.049
1.137, -1.062
0.953, -0.811
0.981, -0.432
1.314, -0.341
1.257, -0.330
1.309, -0.277
1.255, -0.540
1.112, -0.404
1.175, -0.419
1.490, -0.709
1.181, -0.410
1.328, -0.141
1.246, -0.501
1.124, -0.874
0.825, -0.663
0.824, -0.662
1.154, -0.576
1.061, -0.997
1.082, -1.078
0.761, -0.793
1.096, -0.360
1.089, -1.144
1.123, -0.799
1.019, -0.970
0.839, -0.813
0.971, -0.758
0.666, -0.894
0.872, -0.589
0.926, -0.620
0.420, -0.717
0.439, -0.638
1.000, -0.457
0.910, -0.342
0.947, -0.570
0.773, -0.631
0.605, -0.494
0.684, -0.665
0.770, -0.542
0.556, -0.567
0.702, -0.718
0.719, -0.822
0.530, -0.664
0.812, -0.303
1.064, -0.088
0.854, -1.070
0.561, -1.129
0.913, -0.748
0.750, -0.621
0.854, -0.476
1.175, -1.065
0.818, -0.807
1.053, -0.782
0.640, -0.971
1.077, -0.551
0.919, -0.992
1.187, -0.763
1.030, -0.647
1.008, -0.092
1.009, -0.293
0.936, -0.057
1.218, 0.247
1.448, 0.418
1.070, 0.516
1.337, 0.767
1.426, 0.310
1.346, 1.018
1.324, 0.419
1.269, 0.589
1.374, 1.250
1.321, 0.825
1.098, 0.548
0.995, 0.220
0.915, 0.354
1.077, 0.403
1.103, 0.378
1.421, 0.942
1.392, 0.705
1.249, 0.968
1.266, 0.944
1.363, 0.662
1.238, 0.397
1.445, 0.740
1.437, 0.584
1.244, 0.302
1.360, 0.477
1.054, 0.552
0.960, 0.175
1.017, 0.627
1.273, 0.642
1.086, 0.659
1.283, 0.806
1.128, 0.933
1.083, 1.503
1.336, 1.219
1.421, 1.159
1.048, 0.570
1.268, 0.784
1.168, 0.421
1.115, 0.661
1.002, 0.614
1.166, 0.633
0.634, 0.371
0.928, 0.336
0.963, 0.393
1.013, 0.590
1.055, 0.410
0.894, 0.212
0.895, 0.001
1.286, 0.168
1.177, -0.128
1.157, 0.288
1.090, 0.012
1.124, 0.420
1.291, 1.318
0.990, 1.132
1.307, 1.346
1.191, 0.999
0.785, 1.328
1.112, 1.214
1.090, 1.321
0.982, 1.266
0.881, 1.180
1.007, 1.244
1.004, 0.400
0.800, 0.731
0.394, 0.268
0.164, 0.263
0.760, 0.643
0.287, 0.320
0.302, -0.267
-0.040, -0.274
0.260, -0.383
0.193, -0.273
0.016, -0.697
-0.182, -0.604
-0.277, -0.183
0.035, -0.831
0.017, -0.821
0.221, -0.909
0.262, -1.230
-0.006, -1.172
0.352, -1.039
0.272, -0.855
0.094, -0.831
-0.093, -1.000
0.072, -0.969
0.161, -1.066
0.275, -0.701
0.370, -0.440
0.394, -0.964
0.173, -1.003
0.345, -0.294
0.550, -0.434
0.525, 0.004
0.660, 0.104
0.335, -0.842
0.287, -0.853
0.400, -0.642
0.160, -0.533
0.443, -1.073
0.575, -0.797
0.271, -0.876
0.129, -0.492
0.124, -0.634
-0.077, -0.949
0.046, -1.426
0.103, -1.450
0.209, -1.079
0.587, -0.705
0.479, -0.732
0.168, -0.602
0.251, -0.938
0.572, -0.488
0.071, -0.723
0.353, -0.540
0.425, -0.379
0.460, -0.067
0.505, -0.230
0.575, -0.758
0.366, -0.461
0.285, -0.263
0.257, -0.485
0.169, -0.743
0.071, -0.610
0.344, -0.735
0.212, -0.521
0.195, -0.604
0.164, -0.694
0.175, -0.655
0.092, -0.734
0.042, -0.893
0.098, -0.795
0.154, -0.767
0.105, -0.678
-0.075, -0.634
0.100, -0.476
0.012, -0.684
-0.160, -0.605
0.220, -0.369
0.274, -0.505
0.095, -0.624
-0.021, -0.844
0.169, -0.787
0.261, -0.972
0.279, -0.678
0.185, -0.695
0.153, -0.610
-0.192, -0.544
-0.138, -0.667
-0.262, -0.929
-0.320, -0.736
-0.100, 0.022
0.210, -0.299
0.338, -0.505
0.571, -0.271
0.353, -0.091
0.555, -0.307
0.459, -0.544
0.333, -0.045
0.221, -0.368
0.330, -0.506
0.144, -0.516
0.355, -0.702
0.066, -0.999
-0.042, -0.241
-0.202, -0.887
-0.166, -0.637
0.017, -0.289
0.179, -0.010
0.246, -0.145
0.001, -0.063
-0.158, -0.100
0.164, -0.373
0.084, -0.447
0.092, -0.661
0.477, -0.326
0.271, -0.366
0.177, -0.295
0.130, -0.033
0.169, -0.398
0.026, -0.669
-0.031, -0.938
-0.076, -0.254
-0.130, -0.716
0.249, -0.058
0.280, -0.201
0.128, 0.228
0.413, -0.120
0.130, 0.067
-0.075, -0.384
0.432, -0.326
0.088, -0.257
0.187, -0.351
0.439, 0.526
0.282, -0.358
0.214, -0.496
0.330, -0.476
0.559, -0.042
0.428, 0.053
0.272, 0.015
0.322, -0.097
0.526, 0.186
0.519, 0.280
0.561, 0.781
0.648, 0.881
0.661, 1.334
0.664, 1.123
0.652, 1.288
0.288, 1.064
0.590, 1.150
0.541, 1.348
0.904, 1.459
0.845, 1.531
0.754, 1.375
0.809, 1.264
0.694, 0.855
0.786, 0.710
1.012, 0.898
0.555, -0.147
0.621, 0.278
0.637, -0.089
0.808, 0.425
0.973, 0.066
0.965, -0.193
0.747, 0.172
0.658, 0.430
0.879, 0.072
0.925, 0.518
0.935, 0.472
0.933, 0.241
0.761, 0.205
0.668, 0.093
0.511, -0.300
0.336, -0.011
0.566, 0.352
0.691, 0.344
0.762, -0.027
1.148, 0.699
0.899, 0.523
0.724, -0.480
0.751, -0.153
0.539, -0.133
0.757, -0.284
0.564, 0.246
0.629, 0.425
0.782, 1.021
1.128, 0.990
0.858, 0.897
0.637, 1.135
0.749, 0.701
0.842, 0.644
0.653, 0.392
0.740, 0.324
0.730, 0.326
0.933, 0.081
0.768, 0.755
0.776, 0.995
0.896, 1.334
0.831, 0.694
0.922, 0.647
0.708, 0.461
0.669, 1.187
0.668, 1.218
0.600, 1.162
0.719, 0.896
0.717, 0.523
0.914, 0.279
0.559, 0.271
0.947, 0.624
0.718, 1.028
0.917, 0.810
0.814, 1.129
0.967, 0.915
0.797, 0.714
0.916, 0.751
0.665, 0.988
0.819, 0.890
0.655, 0.250
0.898, 1.036
0.493, 0.959
0.354, 0.855
0.490, 0.378
0.391, 0.338
0.638, 0.596
0.760, 0.618
0.128, 0.586
0.329, 0.250
0.589, -0.165
0.318, 0.256
0.325, 0.592
0.387, 0.720
0.654, 0.752
0.599, 0.878
0.779, 1.674
0.599, 1.018
0.578, 1.208
0.205, 1.031
0.401, 1.209
0.488, 0.807
0.805, 1.202
0.739, 0.817
0.676, 0.522
0.444, 0.541
0.249, 0.277
0.403, 0.133
0.328, 0.260
0.428, 0.076
0.580, 0.200
0.517, -0.331
0.376, 0.376
0.194, 0.028
0.289, -0.051
0.296, 0.039
0.425, -0.036
0.059, -0.417
-0.059, -0.128
0.093, -0.060
0.296, -0.169
0.343, -0.013
0.432, 0.050
0.328, -0.494
0.314, -0.592
0.599, -0.527
0.509, -0.520
0.248, -0.402
0.324, -0.186
0.308, 0.063
0.627, 0.343
0.233, 0.365
0.665, 0.350
0.561, 0.331
0.777, 0.294
0.947, 0.350
0.709, 0.078
0.811, 0.166
0.788, -0.268
0.874, -0.218
0.754, -0.421
1.139, -0.029
0.843, -0.037
0.729, 0.386
0.806, 0.203
0.746, 0.273
0.822, 0.469
0.799, 0.581
0.831, 0.582
0.724, 0.678
1.005, 0.305
0.495, -0.012
0.637, 0.243
0.331, 0.365
0.242, 0.683
0.315, 0.143
0.109, -0.001
-0.000, 0.042
0.221, -0.057
0.037, 0.326
-0.015, -0.229
-0.200, -0.181
0.093, -0.300
0.356, -0.055
0.038, -0.066
0.381, -0.142
-0.065, -0.350
0.102, -0.626
0.040, -0.538
0.045, 0.012
-0.030, -0.387
0.298, -0.035
0.250, -0.097
0.416, 0.406
0.429, 0.298
0.419, 0.502
0.120, -0.009
0.438, 0.194
0.382, -0.055
0.378, -0.346
0.225, -0.797
0.259, -0.217
0.140, -0.288
0.175, -0.416
0.175, -0.583
0.044, -0.474
0.117, -0.847
0.334, -0.794
0.336, -0.698
0.286, -0.400
0.369, -0.425
0.246, -0.123
0.315, 0.211
0.370, 0.285
0.078, 0.553
0.426, 0.283
0.717, 0.338
0.905, 1.041
0.717, 1.018
0.756, 1.131
1.021, 1.345
1.017, 0.906
0.499, 0.964
0.664, 0.691
0.759, 0.554
0.296, 0.676
0.464, 0.423
0.531, 0.693
0.516, 0.700
0.489, 0.622
0.389, 0.457
0.441, 0.551
0.247, 0.368
0.381, 0.822
0.531, 0.676
0.310, 0.464
0.336, 0.264
0.334, 0.453
0.487, 0.376
0.187, 0.720
0.731, 0.542
0.466, 0.535
0.369, 0.943
0.251, 0.272
0.312, 0.201
0.711, 0.712
0.915, 0.345
0.571, 0.421
0.409, 0.213
0.101, -0.028
0.420, 0.183
0.400, 0.291
0.467, 0.325
0.284, -0.350
0.327, -0.104
0.150, -0.127
0.415, 0.187
0.408, 0.242
0.538, 0.251
0.424, 0.333
0.120, 0.076
0.237, -0.313
0.220, 0.112
0.295, 0.050
0.312, 0.386
0.333, 0.189
0.475, 0.243
0.537, 0.450
0.608, 0.359
0.864, 1.036
0.783, 1.231
1.051, 1.602
1.030, 1.487
0.734, 0.707
0.895, 1.079
0.875, 1.135
0.770, 1.227
0.899, 1.416
0.801, 0.983
0.557, 0.918
0.606, 0.739
0.747, 0.994
0.629, 1.180
1.010, 1.447
0.785, 0.780
0.956, 1.026
0.751, 1.277
1.011, 1.353
0.896, 1.256
0.735, 0.929
0.701, 0.843
0.429, 1.290
0.701, 1.082
0.605, 1.296
0.479, 1.501
0.839, 1.789
0.727, 1.515
0.546, 1.168
0.699, 1.212
1.014, 1.172
0.726, 1.051
0.804, 0.771
0.655, 0.824
1.066, 1.394
0.794, 1.388
0.828, 1.214
0.654, 1.050
0.400, 1.274
0.653, 1.686
0.260, 1.459
0.589, 2.179
0.514, 1.954
0.498, 1.887
0.439, 1.096
0.523, 0.890
0.352, 0.825
0.197, 1.000
0.139, 1.794
0.328, 1.704
0.092, 1.269
0.241, 1.639
0.269, 1.317
0.479, 1.483
0.290, 1.672
0.276, 1.416
0.451, 1.089
0.462, 1.075
0.237, 0.944
0.347, 0.859
0.215, 0.869
0.259, 0.715
0.271, 0.365
0.370, 0.263
0.235, 0.258
0.385, 0.307
0.341, 0.128
0.314, -0.490
0.356, 0.146
0.150, 0.538
0.202, 0.423
0.572, 0.997
0.803, 1.397
0.905, 1.551
0.955, 1.783
0.728, 2.261
0.625, 1.743
0.782, 1.326
0.513, 1.437
0.706, 1.339
0.419, 1.855
0.850, 2.328
1.054, 2.204
0.817, 1.931
0.804, 1.719
0.854, 1.684
0.682, 1.404
0.789, 1.763
0.309, 1.073
0.772, 1.107
1.128, 1.754
0.988, 1.929
0.809, 1.349
0.629, 1.282
0.722, 1.520
0.780, 1.517
0.731, 2.079
0.841, 2.042
0.598, 1.918
1.062, 1.941
0.815, 1.574
0.597, 1.712
0.652, 1.966
0.596, 2.306
0.616, 1.952
0.741, 1.631
0.723, 1.820
0.928, 1.424
0.519, 1.141
0.755, 1.754
0.539, 1.577
0.561, 1.942
0.748, 1.248
0.723, 1.696
0.662, 1.892
0.262, 1.317
0.381, 1.412
0.301, 1.898
0.518, 2.019
0.756, 1.752
0.548, 1.233
0.715, 1.767
0.509, 1.723
0.410, 1.436
0.380, 1.312
0.441, 1.725
0.458, 1.637
0.055, 1.617
0.386, 1.331
0.625, 1.503
0.606, 1.486
0.423, 1.529
0.495, 1.633
0.714, 1.279
0.645, 1.234
0.269, 1.756
0.659, 2.204
0.773, 1.726
0.951, 1.875
0.760, 1.926
0.600, 2.099
0.751, 1.527
0.443, 1.012
0.373, 1.017
0.395, 0.554
0.241, 0.943
0.331, 1.291
0.273, 1.466
0.295, 1.708
0.394, 1.962
0.073, 1.944
0.118, 2.063
0.569, 1.941
0.342, 1.683
0.253, 1.109
0.527, 1.630
0.381, 1.467
0.416, 1.462
0.027, 1.376
0.438, 1.449
0.468, 1.333
0.507, 1.802
0.259, 1.567
0.279, 1.813
0.204, 1.841
0.383, 1.403
0.185, 1.193
0.116, 1.427
0.329, 1.386
0.143, 1.728
0.426, 1.991
0.483, 1.723
0.362, 1.981
0.489, 1.796
0.653, 1.577
0.257, 1.672
0.160, 1.585
0.138, 1.588
0.200, 1.495
0.269, 1.966
0.559, 1.798
0.713, 1.636
0.754, 2.066
0.738, 1.799
0.077, 1.245
0.125, 1.204
-0.049, 0.512
0.039, 1.329
0.029, 1.312
0.191, 1.710
-0.078, 1.343
0.222, 1.255
-0.044, 1.157
-0.128, 1.255
-0.034, 0.820
-0.095, 1.177
-0.082, 0.763
0.279, 1.164
0.266, 1.271
0.122, 0.920
0.291, 0.822
0.366, 1.119
0.472, 1.383
0.467, 1.126
0.482, 1.463
0.362, 1.573
0.270, 1.000
0.198, 1.086
0.218, 1.484
0.507, 1.438
0.348, 1.651
0.513, 1.157
0.427, 1.390
0.101, 0.821
0.164, 0.441
0.586, 0.879
0.283, 1.311
0.126, 1.196
0.208, 1.688
0.343, 1.941
0.271, 1.236
0.097, 1.212
0.462, 1.640
0.456, 1.785
0.302, 1.054
0.396, 0.955
0.106, 1.024
-0.085, 1.005
-0.146, 1.507
0.042, 1.398
-0.024, 1.614
0.184, 1.664
-0.073, 1.593
0.048, 1.124
0.353, 0.851
0.279, 0.939
0.104, 0.659
0.103, 0.535
-0.119, 0.848
0.025, 0.756
0.013, 1.002
0.194, 0.599
0.137, 1.267
0.264, 1.454
0.298, 1.710
0.390, 1.968
0.387, 1.549
0.331, 1.942
-0.047, 1.399
0.048, 1.303
0.199, 0.772
0.211, 0.941
0.276, 1.062
0.058, 1.336
-0.049, 1.258
0.119, 1.292
-0.017, 0.299
0.167, 0.970
0.359, 1.936
0.258, 1.543
0.510, 1.364
0.333, 1.463
0.479, 1.439
0.246, 1.390
0.300, 1.586
0.422, 1.485
0.199, 1.236
0.194, 1.134
0.091, 1.531
0.314, 1.473
0.313, 1.489
0.388, 1.660
0.618, 1.544
0.271, 1.180
0.332, 1.446
0.426, 1.694
0.440, 2.138
0.254, 1.504
0.136, 1.705
0.157, 1.281
0.027, 1.195
0.259, 1.055
0.087, 0.996
-0.031, 1.548
0.120, 1.499
0.252, 1.754
0.191, 2.006
0.253, 1.450
0.178, 1.481
0.560, 2.016
0.167, 1.491
0.306, 1.524
0.138, 1.963
0.033, 1.824
-0.004, 1.595
-0.169, 1.002
-0.231, 0.648
0.080, 1.044
0.169, 1.244
0.216, 1.551
0.028, 1.397
0.169, 1.205
0.421, 1.861
-0.048, 1.913
0.367, 1.618
0.523, 1.831
0.243, 1.316
0.240, 1.286
0.228, 1.411
0.234, 1.560
0.479, 1.898
0.607, 1.676
0.386, 1.560
0.467, 1.588
0.492, 1.649
0.468, 1.442
0.614, 1.875
0.282, 1.260
0.618, 1.778
0.296, 1.197
0.519, 1.481
0.444, 2.258
0.179, 1.667
0.220, 1.803
0.043, 1.756
0.416, 1.453
0.009, 1.272
0.476, 2.068
0.396, 1.911
0.444, 1.536
0.190, 1.760
0.236, 1.534
0.040, 1.623
0.232, 1.462
0.178, 1.544
-0.134, 0.711
-0.109, 1.340
0.122, 1.063
0.012, 1.290
0.342, 1.441
0.099, 1.274
0.198, 1.400
-0.207, 1.105
0.281, 1.056
-0.015, 0.954
0.197, 0.945
0.402, 1.667
0.299, 1.492
0.443, 1.305
0.282, 1.470
0.202, 2.074
0.490, 1.716
0.272, 1.434
0.470, 1.607
0.341, 1.663
0.286, 2.124
0.355, 1.401
0.347, 1.653
0.168, 1.379
0.176, 1.383
0.339, 1.441
0.370, 2.285
0.226, 1.828
0.175, 1.840
0.093, 1.406
0.163, 1.487
0.179, 1.584
0.134, 1.654
-0.012, 1.513
-0.084, 1.090
0.043, 1.402
0.125, 1.394
0.057, 1.361
